Obs.	statenum	casenum	vnumber	pnumber	city	accdate	accday	accmon	caseyear	driverdrowsy	latitude	longitude	age	airbag	prf1	prf2	prf3	restraint	body	gvwrating	vfatcount	make	model	modelyr	vrf1	vrf2	drivpres	drf1	drf2	drf3	drf4	dridistract	
3580	6	2432	1	1	4100	09112017	11	9	2017	0	36.91585000	-121.76769167	19	20	0	0	0	3	5	0	0	48	38	2009	0	0	1	0	0	0	0	00	
3581	6	2433	1	1	3490	07142017	14	7	2017	0	38.44174444	-122.71305833	25	8	0	0	0	20	34	0	1	49	472	2015	0	0	1	0	0	0	0	96	
3582	6	2434	1	1	2650	10022017	2	10	2017	0	33.81595278	-116.52820000	26	20	0	0	0	3	34	0	0	49	472	2017	0	0	1	21	0	0	0	96	
3583	6	2437	1	1	1580	10042017	4	10	2017	0	33.74774167	-116.92993333	47	20	0	0	0	3	4	0	0	35	50	2012	0	0	1	0	0	0	0	96	
3584	6	2439	1	1	2880	10052017	5	10	2017	0	36.07681389	-119.04395278	44	20	0	0	0	3	4	0	0	20	2	2008	0	0	1	38	0	0	0	98	
3585	6	2440	1	1	1980	09272017	27	9	2017	0	34.08350556	-118.32533889	24	20	0	0	0	3	14	0	0	12	402	2014	0	0	1	0	0	0	0	00	
3586	6	2440	3	1	1980	09272017	27	9	2017	0	34.08350556	-118.32533889	54	98	0	0	0	3	5	0	0	58	47	2017	0	0	1	0	0	0	0	00	
3587	6	2442	2	1	1603	09272017	27	9	2017	0	34.42167222	-117.40014722	24	9	0	0	0	3	4	0	0	7	24	2014	0	0	1	0	0	0	0	96	
3588	6	2444	1	1	3150	10022017	2	10	2017	0	38.52506389	-121.43258056	21	9	0	0	0	20	2	0	1	37	31	2010	0	0	1	0	0	0	0	00	
3589	6	2445	1	1	4190	10242017	24	10	2017	0	33.94000278	-117.97749722	59	20	0	0	0	3	4	0	0	49	40	2011	0	0	1	0	0	0	0	01	
3590	6	2452	1	1	0	12062017	6	12	2017	0	32.80212778	-115.48929167	86	9	0	0	0	3	4	0	0	13	13	2010	0	0	1	0	0	0	0	00	
3591	6	2454	1	1	3260	10022017	2	10	2017	0	32.71134722	-117.15036944	65	20	0	0	0	3	14	0	0	12	402	2014	0	0	1	91	0	0	0	00	
3592	6	2455	1	1	3470	10152017	15	10	2017	0	34.02518333	-118.51361389	65	20	0	0	0	3	14	0	0	34	403	2016	0	0	1	0	0	0	0	96	
3593	6	2456	2	1	1045	10062017	6	10	2017	0	33.95893056	-118.14067500	77	20	0	0	0	3	6	0	0	63	37	2015	32	0	1	60	0	0	0	00	
3594	6	2460	1	1	3445	10062017	6	10	2017	0	34.42208889	-118.50360833	21	9	0	0	0	3	4	0	0	37	31	2012	0	0	1	0	0	0	0	96	
3595	6	2460	2	1	3445	10062017	6	10	2017	0	34.42208889	-118.50360833	37	9	0	0	0	3	4	0	1	37	31	2008	0	0	1	0	0	0	0	00	
3596	6	2460	3	1	3445	10062017	6	10	2017	0	34.42208889	-118.50360833	57	20	0	0	0	3	4	0	0	59	34	2015	0	0	1	0	0	0	0	00	
3597	6	2462	1	1	2870	07202017	20	7	2017	0	34.09623056	-117.74479444	47	20	0	0	0	3	14	0	0	35	403	2014	0	0	1	38	0	0	0	96	
3598	6	2463	1	1	2560	07222017	22	7	2017	0	33.84675556	-117.83854722	29	1	0	0	0	3	4	0	1	49	40	2014	0	0	1	28	0	0	0	96	
3599	6	2464	1	1	1980	09052017	5	9	2017	0	33.94551944	-118.28654167	21	20	0	0	0	3	4	0	0	35	43	2017	0	0	1	0	0	0	0	10	
3600	6	2465	1	1	1580	09242017	24	9	2017	0	33.75484722	-116.95867500	19	20	0	0	0	3	4	0	0	37	31	2017	0	0	1	0	0	0	0	96	
3601	6	2465	1	2	1580	09242017	24	9	2017	0	33.75484722	-116.95867500	21	20	0	0	0	3	4	0	0	37	31	2017	0	0	1	0	0	0	0	96	
3602	6	2466	1	1	3420	09252017	25	9	2017	0	33.72750000	-117.90776389	27	20	0	0	0	3	2	0	0	37	31	2017	0	0	1	0	0	0	0	00	
3603	6	2474	2	1	3540	11262017	26	11	2017	0	37.85568056	-122.49422222	70	20	0	0	0	3	4	0	0	42	43	2018	0	0	1	0	0	0	0	00	
3604	6	2474	2	2	3540	11262017	26	11	2017	0	37.85568056	-122.49422222	66	20	0	0	0	3	4	0	0	42	43	2018	0	0	1	0	0	0	0	00	
3605	6	2477	2	1	0	11162017	16	11	2017	0	33.82398611	-117.03621667	24	9	0	0	0	3	3	0	1	49	50	2010	0	0	1	0	0	0	0	00	
3606	6	2477	2	2	0	11162017	16	11	2017	0	33.82398611	-117.03621667	27	9	0	0	0	3	3	0	1	49	50	2010	0	0	1	0	0	0	0	00	
3607	6	2479	2	1	1410	11232017	23	11	2017	0	33.77195278	-118.00131944	68	9	0	0	0	3	4	0	1	55	35	2010	0	0	1	54	0	0	0	96	
3608	6	2481	1	1	0	11262017	26	11	2017	0	34.72623333	-116.14887500	49	20	0	0	0	20	34	0	1	35	472	2008	0	0	1	0	0	0	0	00	
3609	6	2481	1	2	0	11262017	26	11	2017	0	34.72623333	-116.14887500	48	3	0	0	0	3	34	0	1	35	472	2008	0	0	1	0	0	0	0	00	
3610	6	2482	1	1	0	11122017	12	11	2017	0	40.42680000	-122.28300000	21	9	0	0	0	20	34	0	1	20	481	2011	0	0	1	0	0	0	0	00	
3611	6	2491	1	1	0	12242017	24	12	2017	0	38.34641111	-120.85501944	57	20	0	0	0	3	4	0	0	49	32	2016	0	0	1	0	0	0	0	00	
3612	6	2498	1	1	0	09052017	5	9	2017	0	36.60340556	-120.38856111	63	99	0	0	0	99	15	0	5	42	421	2009	0	0	1	39	0	0	0	00	
3613	6	2498	1	2	0	09052017	5	9	2017	0	36.60340556	-120.38856111	49	99	0	0	0	99	15	0	5	42	421	2009	0	0	1	39	0	0	0	00	
3614	6	2498	1	3	0	09052017	5	9	2017	0	36.60340556	-120.38856111	66	99	0	0	0	99	15	0	5	42	421	2009	0	0	1	39	0	0	0	00	
3615	6	2498	1	4	0	09052017	5	9	2017	0	36.60340556	-120.38856111	64	99	0	0	0	99	15	0	5	42	421	2009	0	0	1	39	0	0	0	00	
3616	6	2498	1	5	0	09052017	5	9	2017	0	36.60340556	-120.38856111	55	99	0	0	0	99	15	0	5	42	421	2009	0	0	1	39	0	0	0	00	
3617	6	2499	1	1	0	12132017	13	12	2017	0	38.73285278	-120.78313611	32	8	0	0	0	3	5	0	1	48	38	2009	0	0	1	0	0	0	0	00	
3618	6	2500	1	1	0	09232017	23	9	2017	0	36.93860278	-121.45655833	56	9	0	0	0	3	4	0	2	63	38	2014	0	0	1	38	39	0	0	00	
3619	6	2500	1	2	0	09232017	23	9	2017	0	36.93860278	-121.45655833	65	9	0	0	0	3	4	0	2	63	38	2014	0	0	1	38	39	0	0	00	
3620	6	2500	2	1	0	09232017	23	9	2017	0	36.93860278	-121.45655833	48	9	0	0	0	3	15	0	0	23	421	2017	0	0	1	0	0	0	0	00	
3621	6	2500	2	2	0	09232017	23	9	2017	0	36.93860278	-121.45655833	12	9	0	0	0	3	15	0	0	23	421	2017	0	0	1	0	0	0	0	00	
3622	6	2500	2	3	0	09232017	23	9	2017	0	36.93860278	-121.45655833	41	9	0	0	0	3	15	0	0	23	421	2017	0	0	1	0	0	0	0	00	
3623	6	2502	2	1	0	01232017	23	1	2017	0	36.91912500	-119.79384722	28	8	0	0	0	3	4	0	0	20	2	2011	0	0	1	0	0	0	0	00	
3624	6	2502	3	1	0	01232017	23	1	2017	0	36.91912500	-119.79384722	45	8	0	0	0	3	34	0	0	7	482	2015	0	0	1	0	0	0	0	00	
3625	6	2504	1	1	0	12292017	29	12	2017	0	37.07108056	-120.18400000	20	20	0	0	0	3	4	0	0	35	47	2015	0	0	1	0	0	0	0	12	
3626	6	2508	1	1	3340	10232017	23	10	2017	0	37.24111389	-121.79743056	29	9	0	0	0	3	4	0	0	37	31	2010	0	0	1	0	0	0	0	00	
3627	6	2509	1	1	0	11262017	26	11	2017	0	37.43474444	-120.78003889	27	1	0	0	0	3	34	0	0	20	481	2008	0	0	1	0	0	0	0	96	
3628	6	2509	2	1	0	11262017	26	11	2017	0	37.43474444	-120.78003889	75	20	0	0	0	3	4	0	1	35	50	2014	0	0	1	0	0	0	0	00	
3629	6	2509	3	1	0	11262017	26	11	2017	0	37.43474444	-120.78003889	22	20	0	0	0	3	4	0	0	58	37	2012	0	0	1	0	0	0	0	00	
3630	6	2509	3	2	0	11262017	26	11	2017	0	37.43474444	-120.78003889	15	20	0	0	0	3	4	0	0	58	37	2012	0	0	1	0	0	0	0	00	
3631	6	2509	3	3	0	11262017	26	11	2017	0	37.43474444	-120.78003889	20	20	0	0	0	3	4	0	0	58	37	2012	0	0	1	0	0	0	0	00	
3632	6	2509	3	4	0	11262017	26	11	2017	0	37.43474444	-120.78003889	47	20	0	0	0	3	4	0	0	58	37	2012	0	0	1	0	0	0	0	00	
3633	6	2509	3	5	0	11262017	26	11	2017	0	37.43474444	-120.78003889	13	20	0	0	0	3	4	0	0	58	37	2012	0	0	1	0	0	0	0	00	
3634	6	2509	3	6	0	11262017	26	11	2017	0	37.43474444	-120.78003889	11	20	0	0	0	3	4	0	0	58	37	2012	0	0	1	0	0	0	0	00	
3635	6	2509	4	1	0	11262017	26	11	2017	0	37.43474444	-120.78003889	25	20	0	0	0	3	5	0	0	49	46	2011	0	0	1	0	0	0	0	00	
3636	6	2509	4	2	0	11262017	26	11	2017	0	37.43474444	-120.78003889	44	20	0	0	0	3	5	0	0	49	46	2011	0	0	1	0	0	0	0	00	
3637	6	2509	4	3	0	11262017	26	11	2017	0	37.43474444	-120.78003889	18	20	0	0	0	3	5	0	0	49	46	2011	0	0	1	0	0	0	0	00	
3638	6	2511	1	1	0	07012017	1	7	2017	0	34.03385278	-118.18022500	22	9	0	0	0	20	4	0	1	58	41	2016	0	0	1	28	0	0	0	00	
3639	6	2515	1	1	1980	10252017	25	10	2017	0	33.99396111	-118.47721944	67	20	0	0	0	3	4	0	0	37	31	2009	0	0	1	38	0	0	0	96	
3640	6	2516	1	1	1980	10132017	13	10	2017	0	34.04727500	-118.28873889	26	9	0	0	0	3	2	0	0	42	42	2013	0	0	1	60	0	0	0	96	
3641	6	2519	1	1	1980	10272017	27	10	2017	0	34.18487222	-118.39433889	18	9	0	0	0	3	4	0	0	20	25	2017	0	0	1	38	39	0	0	96	
3642	6	2522	1	1	680	05122017	12	5	2017	0	33.98936944	-117.69768889	19	9	0	0	0	3	2	0	1	58	37	2008	0	0	1	0	0	0	0	96	
3643	6	2522	1	2	680	05122017	12	5	2017	0	33.98936944	-117.69768889	17	9	0	0	0	3	2	0	1	58	37	2008	0	0	1	0	0	0	0	96	
3644	6	2528	1	1	1182	09152017	15	9	2017	0	33.04562222	-117.26837500	74	20	0	0	0	3	15	0	0	19	421	2016	0	0	1	34	38	0	0	96	
3645	6	2529	2	1	3420	08182017	18	8	2017	0	33.74508333	-117.93200000	65	9	0	0	0	3	14	0	0	59	403	2009	0	0	1	0	0	0	0	00	
3646	6	2530	1	1	1980	10252017	25	10	2017	0	34.05438611	-118.30907778	26	20	0	0	0	3	4	0	0	63	34	2015	0	0	1	0	0	0	0	96	
3647	6	2531	1	1	2740	10052017	5	10	2017	0	38.23123889	-122.58436111	70	9	0	0	0	3	4	0	1	35	43	2011	0	0	1	38	0	0	0	96	
3648	6	2531	2	1	2740	10052017	5	10	2017	0	38.23123889	-122.58436111	69	9	0	0	0	3	14	0	0	12	402	2017	0	0	1	0	0	0	0	00	
3649	6	2532	2	1	1080	04022017	2	4	2017	0	32.78009167	-116.92746667	74	20	0	0	0	3	4	0	0	49	40	2009	0	0	1	0	0	0	0	00	
3650	6	2532	3	1	1080	04022017	2	4	2017	0	32.78009167	-116.92746667	33	9	0	0	0	3	14	0	0	41	403	2015	0	0	1	0	0	0	0	00	
3651	6	2532	3	2	1080	04022017	2	4	2017	0	32.78009167	-116.92746667	71	20	0	0	0	3	14	0	0	41	403	2015	0	0	1	0	0	0	0	00	
3652	6	2532	3	3	1080	04022017	2	4	2017	0	32.78009167	-116.92746667	71	20	0	0	0	3	14	0	0	41	403	2015	0	0	1	0	0	0	0	00	
3653	6	2533	1	1	2550	08252017	25	8	2017	0	34.07720833	-117.54281389	33	20	0	0	0	3	6	0	0	23	8	2008	0	0	1	0	0	0	0	00	
3654	6	2538	2	1	3770	09152017	15	9	2017	0	37.99430000	-121.31379722	31	9	0	0	0	3	4	0	0	58	37	2011	0	0	1	0	0	0	0	96	
3655	6	2538	3	1	3770	09152017	15	9	2017	0	37.99430000	-121.31379722	29	20	0	0	0	3	4	0	0	49	32	2014	0	0	1	0	0	0	0	96	
3656	6	2539	1	1	1980	10242017	24	10	2017	0	33.94323333	-118.25410278	38	20	0	0	0	98	4	0	0	55	35	2015	0	0	1	0	0	0	0	00	
3657	6	2540	1	1	1980	10252017	25	10	2017	0	34.03729167	-118.46616944	29	9	0	0	0	3	4	0	0	59	31	2008	0	0	1	99	99	99	99	96	
3658	6	2542	1	1	1603	09152017	15	9	2017	0	34.42668056	-117.36945556	24	9	0	0	0	20	4	0	1	63	38	2017	0	0	1	0	0	0	0	96	
3659	6	2549	2	1	230	12162017	16	12	2017	0	34.12103889	-117.89958056	41	20	0	0	0	3	14	0	0	49	402	2017	0	0	1	54	0	0	0	00	
3660	6	2549	2	2	230	12162017	16	12	2017	0	34.12103889	-117.89958056	11	20	0	0	0	3	14	0	0	49	402	2017	0	0	1	54	0	0	0	00	
3661	6	2549	2	3	230	12162017	16	12	2017	0	34.12103889	-117.89958056	8	20	0	0	0	3	14	0	0	49	402	2017	0	0	1	54	0	0	0	00	
3662	6	2549	2	4	230	12162017	16	12	2017	0	34.12103889	-117.89958056	41	20	0	0	0	3	14	0	0	49	402	2017	0	0	1	54	0	0	0	00	
3663	6	2552	1	1	4027	07272017	27	7	2017	0	34.25970000	-119.24986944	34	9	0	0	0	3	6	0	1	49	49	2008	0	0	1	51	0	0	0	96	
3664	6	2552	2	1	4027	07272017	27	7	2017	0	34.25970000	-119.24986944	25	9	0	0	0	3	5	0	2	35	50	2011	0	0	1	0	0	0	0	96	
3665	6	2552	2	2	4027	07272017	27	7	2017	0	34.25970000	-119.24986944	28	9	0	0	0	3	5	0	2	35	50	2011	0	0	1	0	0	0	0	96	
3666	6	2555	1	1	3641	08062017	6	8	2017	0	34.28221944	-118.72664722	39	9	0	0	0	20	4	0	1	49	32	2013	0	0	1	51	0	0	0	96	
3667	6	2558	2	1	0	12212017	21	12	2017	0	39.89429167	-123.75396111	61	20	0	0	0	3	34	0	0	7	482	2014	0	0	1	0	0	0	0	00	
3668	6	2558	3	1	0	12212017	21	12	2017	0	39.89429167	-123.75396111	36	20	0	0	0	3	14	0	0	37	402	2014	0	0	1	0	0	0	0	00	
3669	6	2561	1	1	0	10052017	5	10	2017	0	34.06026389	-118.17319167	20	20	0	0	0	3	4	0	0	49	40	2016	0	0	1	0	0	0	0	96	
3670	6	2561	1	2	0	10052017	5	10	2017	0	34.06026389	-118.17319167	20	20	0	0	0	3	4	0	0	49	40	2016	0	0	1	0	0	0	0	96	
3671	6	2563	2	1	0	12232017	23	12	2017	0	33.59690000	-117.46426944	52	9	0	0	0	3	34	0	0	35	481	2010	0	0	1	0	0	0	0	00	
3672	6	2563	2	2	0	12232017	23	12	2017	0	33.59690000	-117.46426944	45	9	0	0	0	3	34	0	0	35	481	2010	0	0	1	0	0	0	0	00	
3673	6	2563	2	3	0	12232017	23	12	2017	0	33.59690000	-117.46426944	13	20	0	0	0	3	34	0	0	35	481	2010	0	0	1	0	0	0	0	00	
3674	6	2563	2	4	0	12232017	23	12	2017	0	33.59690000	-117.46426944	10	20	0	0	0	3	34	0	0	35	481	2010	0	0	1	0	0	0	0	00	
3675	6	2569	1	1	2400	04262017	26	4	2017	0	33.61425278	-117.93216667	77	20	0	0	0	3	4	0	0	19	18	2013	0	0	1	0	0	0	0	96	
3676	6	2578	1	1	1980	08302017	30	8	2017	0	34.05085278	-118.45910278	45	20	0	0	0	3	4	0	0	37	31	2015	0	0	1	0	0	0	0	00	
3677	6	2580	1	1	2870	08302017	30	8	2017	0	34.05746111	-117.76482778	49	9	0	0	0	3	20	0	1	12	444	2015	0	0	1	48	0	0	0	96	
3678	6	2580	1	2	2870	08302017	30	8	2017	0	34.05746111	-117.76482778	67	20	0	0	0	3	20	0	1	12	444	2015	0	0	1	48	0	0	0	96	
3679	6	2580	1	3	2870	08302017	30	8	2017	0	34.05746111	-117.76482778	67	20	0	0	0	3	20	0	1	12	444	2015	0	0	1	48	0	0	0	96	
3680	6	2580	2	1	2870	08302017	30	8	2017	0	34.05746111	-117.76482778	35	99	0	0	0	3	4	0	0	35	43	2014	0	0	1	0	0	0	0	00	
3681	6	2581	1	1	1090	06092017	9	6	2017	0	32.79538889	-115.51879167	55	20	0	0	0	3	34	0	0	12	481	2013	0	0	1	0	0	0	0	96	
3682	6	2584	1	1	1603	10052017	5	10	2017	0	34.41582500	-117.37294167	29	9	0	0	0	3	3	0	1	49	50	2010	0	0	1	38	0	0	0	96	
3683	6	2584	1	2	1603	10052017	5	10	2017	0	34.41582500	-117.37294167	5	9	0	0	0	8	3	0	1	49	50	2010	0	0	1	38	0	0	0	96	
3684	6	2584	1	3	1603	10052017	5	10	2017	0	34.41582500	-117.37294167	2	9	0	0	0	11	3	0	1	49	50	2010	0	0	1	38	0	0	0	96	
3685	6	2584	2	1	1603	10052017	5	10	2017	0	34.41582500	-117.37294167	41	9	0	0	0	3	4	0	0	12	23	2010	0	0	1	0	0	0	0	99	
3686	6	2585	1	1	3320	09072017	7	9	2017	0	33.79873889	-117.00689444	81	8	0	0	0	3	4	0	1	59	31	2017	0	0	1	27	0	0	0	00	
3687	6	2586	1	1	1660	10182017	18	10	2017	0	33.71206111	-118.00656389	55	20	0	0	0	3	6	0	0	35	51	2014	0	0	1	38	0	0	0	96	
3688	6	2587	1	1	1045	10222017	22	10	2017	0	33.94010556	-118.13312500	21	9	0	0	0	3	14	0	0	34	402	2017	0	0	1	0	0	0	0	96	
3689	6	2596	2	1	3000	10222017	22	10	2017	0	34.09951389	-117.38848333	50	9	0	0	0	3	14	0	0	49	402	2015	0	0	1	0	0	0	0	00	
3690	6	2596	2	2	3000	10222017	22	10	2017	0	34.09951389	-117.38848333	13	9	0	0	0	3	14	0	0	49	402	2015	0	0	1	0	0	0	0	00	
3691	6	2596	2	3	3000	10222017	22	10	2017	0	34.09951389	-117.38848333	13	98	0	0	0	3	14	0	0	49	402	2015	0	0	1	0	0	0	0	00	
3692	6	2596	2	4	3000	10222017	22	10	2017	0	34.09951389	-117.38848333	12	20	0	0	0	3	14	0	0	49	402	2015	0	0	1	0	0	0	0	00	
3693	6	2596	2	5	3000	10222017	22	10	2017	0	34.09951389	-117.38848333	11	9	0	0	0	3	14	0	0	49	402	2015	0	0	1	0	0	0	0	00	
3694	6	2597	1	1	2922	10252017	25	10	2017	0	34.10652500	-117.60250556	36	20	0	0	0	3	14	0	0	12	401	2014	0	0	1	0	0	0	0	96	
3695	6	2597	1	2	2922	10252017	25	10	2017	0	34.10652500	-117.60250556	12	20	0	0	0	3	14	0	0	12	401	2014	0	0	1	0	0	0	0	96	
3696	6	2601	1	1	1200	10132017	13	10	2017	0	33.14325278	-117.07908056	23	8	0	0	0	3	4	0	0	49	51	2017	0	0	1	0	0	0	0	00	
3697	6	2601	1	2	1200	10132017	13	10	2017	0	33.14325278	-117.07908056	32	8	0	0	0	3	4	0	0	49	51	2017	0	0	1	0	0	0	0	00	
3698	6	2602	1	1	1580	10272017	27	10	2017	0	33.75090833	-117.01538333	50	20	0	0	0	3	2	0	0	58	37	2008	0	0	1	0	0	0	0	96	
3699	6	2604	2	1	2950	11032017	3	11	2017	0	40.56385833	-122.35313611	19	20	0	0	0	3	4	0	2	49	32	2015	0	0	1	0	0	0	0	00	
3700	6	2604	2	2	2950	11032017	3	11	2017	0	40.56385833	-122.35313611	18	20	0	0	0	3	4	0	2	49	32	2015	0	0	1	0	0	0	0	00	
3701	6	2604	2	3	2950	11032017	3	11	2017	0	40.56385833	-122.35313611	18	20	0	0	0	3	4	0	2	49	32	2015	0	0	1	0	0	0	0	00	
3702	6	2604	2	4	2950	11032017	3	11	2017	0	40.56385833	-122.35313611	20	20	0	0	0	3	4	0	2	49	32	2015	0	0	1	0	0	0	0	00	
3703	6	2604	2	5	2950	11032017	3	11	2017	0	40.56385833	-122.35313611	19	20	0	0	0	3	4	0	2	49	32	2015	0	0	1	0	0	0	0	00	
3704	6	2607	2	1	3260	10302017	30	10	2017	0	32.78491111	-117.11039444	32	9	0	0	0	3	4	0	0	55	35	2009	0	0	1	0	0	0	0	00	
3705	6	2610	1	1	1530	09302017	30	9	2017	0	37.50256111	-122.47466111	27	20	0	0	0	3	14	0	0	12	401	2016	0	0	1	16	0	0	0	00	
3706	6	2611	1	1	3340	11122017	12	11	2017	0	37.30590000	-121.81922222	42	9	0	0	0	3	20	0	0	49	442	2010	0	0	1	0	0	0	0	00	
3707	6	2613	2	1	3445	11042017	4	11	2017	0	34.39554444	-118.48490556	67	9	0	0	0	3	4	0	1	49	32	2014	0	0	1	0	0	0	0	00	
3708	6	2616	2	1	3455	11182017	18	11	2017	0	33.89330000	-118.04719444	29	9	0	0	0	3	4	0	1	35	47	2017	0	0	1	0	0	0	0	96	
3709	6	2616	2	2	3455	11182017	18	11	2017	0	33.89330000	-118.04719444	24	9	0	0	0	3	4	0	1	35	47	2017	0	0	1	0	0	0	0	96	
3710	6	2616	2	3	3455	11182017	18	11	2017	0	33.89330000	-118.04719444	26	9	0	0	0	3	4	0	1	35	47	2017	0	0	1	0	0	0	0	96	
3711	6	2616	2	4	3455	11182017	18	11	2017	0	33.89330000	-118.04719444	30	9	0	0	0	3	4	0	1	35	47	2017	0	0	1	0	0	0	0	96	
3712	6	2617	1	1	3260	10302017	30	10	2017	0	32.79158889	-117.16596111	26	20	0	0	0	3	4	0	0	35	47	2013	0	0	1	39	0	0	0	96	
3713	6	2617	1	2	3260	10302017	30	10	2017	0	32.79158889	-117.16596111	9	20	0	0	0	3	4	0	0	35	47	2013	0	0	1	39	0	0	0	96	
3714	6	2618	2	1	1846	11052017	5	11	2017	0	33.69534444	-116.29494167	22	9	0	0	0	1	2	0	1	20	9	2014	0	0	1	0	0	0	0	00	
3715	6	2618	2	2	1846	11052017	5	11	2017	0	33.69534444	-116.29494167	22	9	0	0	0	3	2	0	1	20	9	2014	0	0	1	0	0	0	0	00	
3716	6	2624	1	1	3150	11062017	6	11	2017	0	38.51551944	-121.48314167	30	20	0	0	0	3	6	0	0	48	45	2013	0	0	1	0	0	0	0	00	
3717	6	2626	1	1	3290	10312017	31	10	2017	0	37.73377778	-122.49393889	75	20	0	0	0	3	5	0	0	20	40	2017	0	0	1	38	0	0	0	00	
3718	6	2626	1	2	3290	10312017	31	10	2017	0	37.73377778	-122.49393889	75	20	0	0	0	3	5	0	0	20	40	2017	0	0	1	38	0	0	0	00	
3719	6	2628	1	1	3150	11142017	14	11	2017	0	38.61106944	-121.42097778	57	20	0	0	0	3	4	0	0	35	43	2017	0	0	1	0	0	0	0	00	
3720	6	2631	1	1	1980	11102017	10	11	2017	0	34.03216389	-118.21076111	21	9	0	0	0	3	2	0	0	12	3	2015	0	0	1	0	0	0	0	00	
3721	6	2631	1	2	1980	11102017	10	11	2017	0	34.03216389	-118.21076111	16	9	0	0	0	3	2	0	0	12	3	2015	0	0	1	0	0	0	0	00	
3722	6	2631	1	3	1980	11102017	10	11	2017	0	34.03216389	-118.21076111	21	9	0	0	0	3	2	0	0	12	3	2015	0	0	1	0	0	0	0	00	
3723	6	2633	1	1	0	11112017	11	11	2017	0	38.08281944	-121.71230833	18	9	0	0	0	3	4	0	1	49	32	2013	0	0	1	28	0	0	0	96	
3724	6	2633	2	1	0	11112017	11	11	2017	0	38.08281944	-121.71230833	38	9	0	0	0	3	14	0	0	49	402	2016	0	0	1	0	0	0	0	96	
3725	6	2633	2	2	0	11112017	11	11	2017	0	38.08281944	-121.71230833	16	9	0	0	0	3	14	0	0	49	402	2016	0	0	1	0	0	0	0	96	
3726	6	2634	2	1	2922	09252017	25	9	2017	0	34.13645000	-117.52563889	20	9	0	0	0	3	14	0	0	36	402	2016	0	0	1	0	0	0	0	00	
3727	6	2634	3	1	2922	09252017	25	9	2017	0	34.13645000	-117.52563889	48	20	0	0	0	3	4	0	0	63	34	2013	0	0	1	0	0	0	0	00	
3728	6	2634	6	1	2922	09252017	25	9	2017	0	34.13645000	-117.52563889	20	20	0	0	0	3	5	0	0	12	32	2012	0	0	1	0	0	0	0	00	
3729	6	2642	1	1	1200	12012017	1	12	2017	0	33.13161667	-117.12160000	40	8	0	0	0	3	14	0	1	35	403	2014	0	0	1	0	0	0	0	96	
3730	6	2644	1	1	3260	11262017	26	11	2017	0	32.78861111	-117.23743333	73	20	0	0	0	3	20	0	0	12	444	2014	0	0	1	38	0	0	0	01	
3731	6	2645	2	1	305	11262017	26	11	2017	0	33.90649444	-118.14286944	67	20	0	0	0	3	20	0	0	37	441	2008	0	0	1	0	0	0	0	96	
3732	6	2645	2	2	305	11262017	26	11	2017	0	33.90649444	-118.14286944	67	20	0	0	0	3	20	0	0	37	441	2008	0	0	1	0	0	0	0	96	
3733	6	2645	2	3	305	11262017	26	11	2017	0	33.90649444	-118.14286944	97	20	0	0	0	3	20	0	0	37	441	2008	0	0	1	0	0	0	0	96	
3734	6	2646	1	1	1980	11112017	11	11	2017	0	34.06353889	-118.30410000	59	20	0	0	0	3	2	0	0	37	31	2012	0	0	1	0	0	0	0	00	
3735	6	2650	1	1	1980	11112017	11	11	2017	0	34.12514444	-118.22817500	44	20	0	0	0	3	6	0	0	63	37	2015	0	0	1	38	0	0	0	00	
3736	6	2651	3	1	3260	11282017	28	11	2017	0	32.57650278	-117.09706111	62	20	0	0	0	3	4	0	0	35	47	2008	0	0	1	0	0	0	0	96	
3737	6	2652	1	1	710	10262017	26	10	2017	0	32.60226389	-117.06919444	45	9	0	0	0	3	34	0	0	35	472	2016	0	0	1	0	0	0	0	00	
3738	6	2652	3	1	710	10262017	26	10	2017	0	32.60226389	-117.06919444	35	20	0	0	0	2	34	0	0	7	482	2015	0	0	1	0	0	0	0	96	
3739	6	2653	1	1	2922	06042017	4	6	2017	0	34.09186111	-117.60227222	24	9	0	0	0	3	4	0	0	35	39	2017	0	0	1	0	0	0	0	96	
3740	6	2653	1	2	2922	06042017	4	6	2017	0	34.09186111	-117.60227222	29	98	0	0	0	3	4	0	0	35	39	2017	0	0	1	0	0	0	0	96	
3741	6	2657	1	1	2645	11242017	24	11	2017	0	34.65901111	-118.04100278	20	9	0	0	0	3	4	0	1	37	32	2016	0	0	1	0	0	0	0	96	
3742	6	2657	1	2	2645	11242017	24	11	2017	0	34.65901111	-118.04100278	19	9	0	0	0	3	4	0	1	37	32	2016	0	0	1	0	0	0	0	96	
3743	6	2658	1	1	1980	11112017	11	11	2017	0	34.12208889	-118.18460000	19	20	0	0	0	3	4	0	0	63	34	2014	0	0	1	0	0	0	0	00	
3744	6	2659	1	1	1980	12022017	2	12	2017	0	34.25746389	-118.43397222	38	8	0	0	0	3	4	0	0	63	34	2017	0	0	1	38	0	0	0	96	
3745	6	2659	1	2	1980	12022017	2	12	2017	0	34.25746389	-118.43397222	8	9	0	0	0	3	4	0	0	63	34	2017	0	0	1	38	0	0	0	96	
3746	6	2659	1	3	1980	12022017	2	12	2017	0	34.25746389	-118.43397222	7	9	0	0	0	3	4	0	0	63	34	2017	0	0	1	38	0	0	0	96	
