statenum,casenum,vnumber,pnumber,city,county,accdate,accday,accmon,caseyear,driverdrowsy,latitude,longitude,age,airbag,prf1,prf2,prf3,restraint,body,gvwrating,vfatcount,make,model,modelyr,vrf1,vrf2,drivpres,drf1,drf2,drf3,drf4,dridistract
36,828,1,1,2540,75,12/3/16,3,12,2016,0,43.32405278,-76.56314444,34,9,0,0,0,7,6,0,1,63,37,2014,0,0,1,0,0,0,0,0
36,829,1,1,2950,13,12/1/16,1,12,2016,0,42.150475,-79.24210556,51,9,0,0,0,3,31,0,0,12,481,2013,0,0,1,0,0,0,0,0
36,829,1,2,2950,13,12/1/16,1,12,2016,0,42.150475,-79.24210556,48,9,0,0,0,3,31,0,0,12,481,2013,0,0,1,0,0,0,0,0
36,832,1,1,4170,81,12/5/16,5,12,2016,0,40.75790556,-73.852575,27,20,0,0,0,3,20,0,0,49,442,2014,0,0,1,0,0,0,0,0
36,832,1,2,4170,81,12/5/16,5,12,2016,0,40.75790556,-73.852575,21,20,0,0,0,3,20,0,0,49,442,2014,0,0,1,0,0,0,0,0
36,835,1,1,540,7,12/3/16,3,12,2016,0,42.08941944,-75.91795,26,20,0,0,0,99,4,0,0,34,34,2013,0,0,1,0,0,0,0,0
36,835,1,2,540,7,12/3/16,3,12,2016,0,42.08941944,-75.91795,25,20,0,0,0,99,4,0,0,34,34,2013,0,0,1,0,0,0,0,0
36,836,1,1,3290,43,10/28/16,28,10,2016,0,99.9999,-999.9999,31,1,0,0,0,3,14,0,0,12,402,2013,0,0,1,74,0,0,0,0
36,836,1,2,3290,43,10/28/16,28,10,2016,0,99.9999,-999.9999,31,1,0,0,0,3,14,0,0,12,402,2013,0,0,1,74,0,0,0,0
36,837,2,1,6275,65,12/5/16,5,12,2016,0,43.16900556,-75.53847222,51,9,0,0,0,3,4,0,0,20,2,2011,0,0,1,0,0,0,0,0
36,840,1,1,705,103,12/7/16,7,12,2016,0,40.93539167,-73.01891667,66,9,0,0,0,7,14,0,1,49,401,2010,0,0,1,0,0,0,0,0
36,844,1,1,4600,59,12/9/16,9,12,2016,0,40.87481667,-73.60730278,18,20,0,0,0,3,14,0,0,2,407,2015,0,0,1,0,0,0,0,0
36,847,1,1,5769,103,10/2/16,2,10,2016,0,40.85501389,-73.17565,19,1,0,0,0,7,14,0,0,2,405,2011,0,0,1,0,0,0,0,0
36,850,2,1,2920,103,11/12/16,12,11,2016,0,40.80508333,-73.25315278,28,99,0,0,0,7,2,0,1,19,18,2012,0,0,1,27,0,0,0,0
36,850,2,2,2920,103,11/12/16,12,11,2016,0,40.80508333,-73.25315278,28,99,0,0,0,3,2,0,1,19,18,2012,0,0,1,27,0,0,0,0
36,852,1,1,2395,55,12/8/16,8,12,2016,0,43.21515556,-77.73467778,32,20,0,0,0,3,4,0,0,55,33,2009,0,0,1,0,0,0,0,0
36,854,1,1,6660,115,9/7/16,7,9,2016,0,43.43310833,-73.4065,49,9,0,0,0,3,14,0,0,7,403,2010,0,0,1,28,0,0,0,98
36,859,1,1,5981,103,11/10/16,10,11,2016,0,40.87088889,-73.12811111,25,20,0,0,0,3,4,0,0,37,31,2016,0,0,1,0,0,0,0,0
36,860,1,1,2920,103,9/27/16,27,9,2016,0,40.71783611,-73.3143,37,20,0,0,0,3,21,0,1,12,462,2016,0,0,1,74,0,0,0,0
36,863,1,1,6000,87,9/7/16,7,9,2016,0,41.16541944,-74.09259167,19,9,0,0,0,3,4,0,0,37,32,2008,0,0,1,48,0,0,0,0
36,863,2,1,6000,87,9/7/16,7,9,2016,0,41.16541944,-74.09259167,24,9,0,0,0,3,4,0,0,59,35,2016,0,0,1,35,0,0,0,0
36,864,1,1,4080,65,10/17/16,17,10,2016,0,43.08023889,-75.31910556,41,20,0,0,0,3,4,0,0,6,43,2008,0,0,1,0,0,0,0,0
36,866,1,1,3030,21,12/1/16,1,12,2016,0,42.4587,-73.69455556,74,9,0,0,0,3,14,0,0,48,403,2015,0,0,1,38,0,0,0,0
36,866,1,2,3030,21,12/1/16,1,12,2016,0,42.4587,-73.69455556,70,9,0,0,0,3,14,0,0,48,403,2015,0,0,1,38,0,0,0,0
36,867,1,1,4170,81,12/13/16,13,12,2016,0,40.72879444,-73.83325,53,9,0,0,0,3,14,0,0,48,401,2013,0,0,1,0,0,0,0,0
36,868,1,1,5769,103,12/5/16,5,12,2016,0,40.84671389,-73.2572,47,20,0,0,0,3,29,0,0,20,461,2012,0,0,1,0,0,0,0,0
36,871,2,1,4492,117,12/14/16,14,12,2016,0,43.22726667,-77.28198333,80,9,0,0,0,3,4,0,0,18,22,2016,0,0,1,0,0,0,0,0
36,872,2,1,4800,75,12/15/16,15,12,2016,0,43.20812778,-76.28064444,77,20,0,0,0,3,4,0,0,18,22,2012,0,0,1,0,0,0,0,0
36,872,2,2,4800,75,12/15/16,15,12,2016,0,43.20812778,-76.28064444,74,1,0,0,0,3,4,0,0,18,22,2012,0,0,1,0,0,0,0,0
36,873,1,1,4170,5,12/15/16,15,12,2016,0,40.86673611,-73.83187222,52,20,0,0,0,7,20,0,0,49,442,2014,0,0,1,0,0,0,0,0
36,876,1,1,680,55,12/9/16,9,12,2016,0,43.19823889,-77.92034444,51,9,0,0,0,7,14,0,1,24,401,2008,0,0,1,28,87,0,0,0
36,877,1,1,4170,47,12/19/16,19,12,2016,0,40.66310556,-73.89466667,27,20,0,0,0,99,4,0,0,37,32,2010,0,0,1,0,0,0,0,17
36,877,1,2,4170,47,12/19/16,19,12,2016,0,40.66310556,-73.89466667,26,20,0,0,0,99,4,0,0,37,32,2010,0,0,1,0,0,0,0,17
36,877,1,3,4170,47,12/19/16,19,12,2016,0,40.66310556,-73.89466667,26,20,0,0,0,99,4,0,0,37,32,2010,0,0,1,0,0,0,0,17
36,877,1,4,4170,47,12/19/16,19,12,2016,0,40.66310556,-73.89466667,20,20,0,0,0,99,4,0,0,37,32,2010,0,0,1,0,0,0,0,17
36,879,1,1,4170,47,12/13/16,13,12,2016,0,40.62812778,-73.99734722,67,20,0,0,0,3,4,0,0,14,6,2008,0,0,1,0,0,0,0,0
36,879,1,2,4170,47,12/13/16,13,12,2016,0,40.62812778,-73.99734722,25,20,0,0,0,99,4,0,0,14,6,2008,0,0,1,0,0,0,0,0
36,879,1,3,4170,47,12/13/16,13,12,2016,0,40.62812778,-73.99734722,28,0,0,0,0,99,4,0,0,14,6,2008,0,0,1,0,0,0,0,0
36,880,2,1,2460,109,7/23/16,23,7,2016,0,42.59440278,-76.36849722,78,20,0,0,0,3,6,0,1,48,45,2014,0,0,1,0,0,0,0,0
36,880,2,2,2460,109,7/23/16,23,7,2016,0,42.59440278,-76.36849722,74,20,0,0,0,3,6,0,1,48,45,2014,0,0,1,0,0,0,0,0
36,881,2,1,5790,117,12/9/16,9,12,2016,0,43.22198889,-77.01960556,37,1,0,0,0,3,14,0,0,23,402,2016,0,0,1,0,0,0,0,0
36,882,1,1,2898,55,12/20/16,20,12,2016,0,43.19639167,-77.60016111,59,20,0,0,0,3,14,0,0,20,404,2013,0,0,1,0,0,0,0,12
36,884,2,1,420,101,12/13/16,13,12,2016,0,42.33944444,-77.33739722,86,20,0,0,0,3,31,0,1,7,482,2008,0,0,1,58,0,0,0,0
36,886,1,1,4170,47,11/13/16,13,11,2016,0,40.62877222,-73.91827222,999,99,0,0,0,99,4,0,0,35,43,2016,0,0,1,0,0,0,0,0
36,887,1,1,1565,27,12/23/16,23,12,2016,0,41.67342778,-73.54306389,33,9,0,0,0,7,31,0,2,12,481,2014,0,0,1,0,0,0,0,0
36,887,1,2,1565,27,12/23/16,23,12,2016,0,41.67342778,-73.54306389,30,99,0,0,0,7,31,0,2,12,481,2014,0,0,1,0,0,0,0,0
36,888,2,1,2120,43,12/13/16,13,12,2016,0,43.03030278,-75.17038056,61,9,0,0,0,3,14,0,1,2,407,2011,0,0,1,0,0,0,0,0
36,888,2,2,2120,43,12/13/16,13,12,2016,0,43.03030278,-75.17038056,65,9,0,0,0,3,14,0,1,2,407,2011,0,0,1,0,0,0,0,0
36,888,2,3,2120,43,12/13/16,13,12,2016,0,43.03030278,-75.17038056,42,0,0,0,0,3,14,0,1,2,407,2011,0,0,1,0,0,0,0,0
36,888,2,4,2120,43,12/13/16,13,12,2016,0,43.03030278,-75.17038056,36,0,0,0,0,3,14,0,1,2,407,2011,0,0,1,0,0,0,0,0
36,889,1,1,4600,59,12/24/16,24,12,2016,0,40.77427778,-73.51435556,24,9,0,0,0,7,15,0,2,2,422,2015,0,0,1,0,0,0,0,0
36,889,1,2,4600,59,12/24/16,24,12,2016,0,40.77427778,-73.51435556,21,1,0,0,0,99,15,0,2,2,422,2015,0,0,1,0,0,0,0,0
36,890,4,1,4170,5,12/27/16,27,12,2016,0,40.84463333,-73.90353056,39,1,0,0,0,3,4,0,0,49,32,2013,0,0,1,0,0,0,0,0
36,892,1,1,2840,103,12/26/16,26,12,2016,0,40.87286111,-73.32353889,27,20,0,0,0,3,4,0,0,19,18,2011,0,0,1,0,0,0,0,0
36,892,1,2,2840,103,12/26/16,26,12,2016,0,40.87286111,-73.32353889,25,20,0,0,0,3,4,0,0,19,18,2011,0,0,1,0,0,0,0,0
36,892,2,1,2840,103,12/26/16,26,12,2016,0,40.87286111,-73.32353889,46,20,0,0,0,3,15,0,0,42,421,2013,0,0,1,0,0,0,0,0
36,892,2,2,2840,103,12/26/16,26,12,2016,0,40.87286111,-73.32353889,11,20,0,0,0,3,15,0,0,42,421,2013,0,0,1,0,0,0,0,0
36,892,2,3,2840,103,12/26/16,26,12,2016,0,40.87286111,-73.32353889,8,20,0,0,0,4,15,0,0,42,421,2013,0,0,1,0,0,0,0,0
36,892,3,1,2840,103,12/26/16,26,12,2016,0,40.87286111,-73.32353889,37,9,0,0,0,3,4,0,0,35,47,2008,0,0,1,0,0,0,0,0
36,892,4,1,2840,103,12/26/16,26,12,2016,0,40.87286111,-73.32353889,52,1,0,0,0,3,6,0,1,63,36,2008,0,0,1,0,0,0,0,0
36,893,1,1,4170,5,12/27/16,27,12,2016,0,40.84892222,-73.89042222,35,20,0,0,0,3,4,0,0,49,40,2014,0,0,1,0,0,0,0,0
36,896,1,1,4170,85,12/27/16,27,12,2016,0,40.50971111,-74.24750278,41,20,0,0,0,99,14,0,0,12,402,2016,0,0,1,0,0,0,0,0
36,899,2,1,6220,65,12/28/16,28,12,2016,0,43.22996944,-75.08796111,53,9,0,0,0,3,15,0,0,2,422,2015,0,0,1,0,0,0,0,98
36,900,1,1,1844,29,12/29/16,29,12,2016,0,42.85537222,-78.66753889,72,9,0,0,0,3,14,0,1,49,402,2015,0,0,1,0,0,0,0,0
36,900,1,2,1844,29,12/29/16,29,12,2016,0,42.85537222,-78.66753889,76,9,0,0,0,3,14,0,1,49,402,2015,0,0,1,0,0,0,0,0
36,902,2,1,1290,1,10/11/16,11,10,2016,0,42.75670556,-73.73455833,38,20,0,0,0,3,4,0,0,48,45,2012,0,0,1,74,0,0,0,0
36,902,4,1,1290,1,10/11/16,11,10,2016,0,42.75670556,-73.73455833,58,20,0,0,0,3,14,0,0,63,402,2017,0,0,1,0,0,0,0,0
36,903,1,1,1166,67,11/13/16,13,11,2016,0,43.14518333,-76.12678333,57,20,0,0,0,3,4,0,0,14,6,2008,0,0,1,0,0,0,0,0
36,904,1,1,6626,65,12/29/16,29,12,2016,0,43.08054167,-75.40171667,28,20,0,0,0,3,2,0,1,20,9,2015,0,0,1,28,87,0,0,0
36,904,2,1,6626,65,12/29/16,29,12,2016,0,43.08054167,-75.40171667,36,9,0,0,0,3,31,0,0,7,482,2014,0,0,1,0,0,0,0,0
36,905,1,1,630,79,12/21/16,21,12,2016,0,41.38593889,-73.58190833,60,20,0,0,0,3,2,0,0,37,31,2012,0,0,1,0,0,0,0,0
36,906,2,1,5633,11,12/29/16,29,12,2016,0,42.99811389,-76.56326111,35,1,0,0,0,7,21,0,0,12,461,2008,0,0,1,0,0,0,0,0
36,907,1,1,4170,81,12/19/16,19,12,2016,0,40.76085833,-73.93591944,32,20,0,0,0,3,4,0,0,55,33,2016,0,0,1,0,0,0,0,0
36,910,1,1,970,39,12/6/16,6,12,2016,0,42.15721944,-73.94658611,82,9,0,0,0,3,15,0,1,6,421,2008,0,0,1,0,0,0,0,0
36,910,1,2,970,39,12/6/16,6,12,2016,0,42.15721944,-73.94658611,78,9,0,0,0,3,15,0,1,6,421,2008,0,0,1,0,0,0,0,0
36,912,2,1,6270,65,12/30/16,30,12,2016,0,43.07405833,-75.46874722,52,1,0,0,0,3,4,0,0,37,31,2014,0,0,1,0,0,0,0,0
36,917,1,1,2800,15,10/13/16,13,10,2016,0,42.151525,-76.80598611,27,9,0,0,0,3,2,0,1,55,41,2016,0,0,1,0,0,0,0,0
36,917,1,2,2800,15,10/13/16,13,10,2016,0,42.151525,-76.80598611,32,9,0,0,0,3,2,0,1,55,41,2016,0,0,1,0,0,0,0,0
36,917,1,3,2800,15,10/13/16,13,10,2016,0,42.151525,-76.80598611,19,9,0,0,0,99,2,0,1,55,41,2016,0,0,1,0,0,0,0,0
36,918,1,1,5090,1,12/14/16,14,12,2016,0,42.49789167,-73.82096389,64,9,0,0,0,3,4,0,1,35,50,2011,0,0,1,0,0,0,0,0
36,921,2,1,4170,47,12/4/16,4,12,2016,0,40.64138889,-73.98909444,44,9,0,0,0,3,4,0,0,49,40,2013,0,0,1,0,0,0,0,0
36,923,1,1,3198,65,9/21/16,21,9,2016,0,43.30766667,-75.47349444,75,9,0,0,0,3,4,0,1,63,38,2016,0,0,1,0,0,0,0,0
36,924,1,1,2600,59,7/20/16,20,7,2016,0,40.74951111,-73.57960833,26,20,0,0,0,3,2,0,0,63,38,2014,0,0,1,0,0,0,0,0
36,924,1,2,2600,59,7/20/16,20,7,2016,0,40.74951111,-73.57960833,23,20,0,0,0,3,2,0,0,63,38,2014,0,0,1,0,0,0,0,0
36,925,1,1,2370,59,9/15/16,15,9,2016,0,40.78758333,-73.72295833,49,20,0,0,0,3,20,0,0,6,441,2015,0,0,1,31,0,0,0,96
36,926,1,1,4090,59,9/18/16,18,9,2016,0,40.74826667,-73.65760833,58,9,0,0,0,7,6,0,1,35,49,2010,0,0,1,73,0,0,0,17
36,930,1,1,5470,91,11/30/16,30,11,2016,0,43.06125833,-73.80278611,74,20,0,0,0,3,4,0,1,12,37,2014,0,0,1,38,48,0,0,96
36,930,1,2,5470,91,11/30/16,30,11,2016,0,43.06125833,-73.80278611,5,0,0,0,0,10,4,0,1,12,37,2014,0,0,1,38,48,0,0,96
36,930,4,1,5470,91,11/30/16,30,11,2016,0,43.06125833,-73.80278611,50,20,0,0,0,3,14,0,0,49,402,2008,0,0,1,0,0,0,0,96
36,931,1,1,6825,119,12/16/16,16,12,2016,0,41.29146111,-73.78116389,54,9,0,0,0,3,14,0,0,37,402,2010,0,0,1,0,0,0,0,0
36,931,1,2,6825,119,12/16/16,16,12,2016,0,41.29146111,-73.78116389,16,9,0,0,0,8,14,0,0,37,402,2010,0,0,1,0,0,0,0,0
36,932,1,1,9997,87,12/7/16,7,12,2016,0,99.9999,-999.9999,85,9,0,0,0,3,14,0,1,48,403,2014,0,0,1,0,0,0,0,0
36,933,1,1,750,29,11/26/16,26,11,2016,0,42.89647222,-78.81770556,23,98,0,0,0,2,4,0,0,18,22,2008,0,0,1,48,0,0,0,0
36,934,2,1,4028,105,12/14/16,14,12,2016,0,41.85848056,-74.58151389,56,9,0,0,0,3,14,0,0,49,402,2015,0,0,1,0,0,0,0,0
36,935,1,1,3310,67,12/15/16,15,12,2016,0,43.09668889,-76.20221667,50,20,0,0,0,99,6,0,1,52,47,2015,0,0,1,0,0,0,0,0
36,937,1,1,2920,103,11/27/16,27,11,2016,0,40.80870556,-73.17099722,39,20,0,0,0,3,4,0,0,41,51,2008,0,0,1,0,0,0,0,0
36,938,2,1,5520,103,12/31/16,31,12,2016,0,40.76283889,-73.09075278,46,20,0,0,0,3,14,0,0,49,402,2016,0,0,1,0,0,0,0,0
36,938,2,2,5520,103,12/31/16,31,12,2016,0,40.76283889,-73.09075278,36,20,0,0,0,3,14,0,0,49,402,2016,0,0,1,0,0,0,0,0
36,938,3,1,5520,103,12/31/16,31,12,2016,0,40.76283889,-73.09075278,22,9,0,0,0,3,2,0,0,37,32,2013,0,0,1,0,0,0,0,0
36,938,4,1,5520,103,12/31/16,31,12,2016,0,40.76283889,-73.09075278,28,20,0,0,0,7,6,0,1,35,51,2016,0,0,1,0,0,0,0,17
36,939,1,1,2920,103,11/23/16,23,11,2016,0,40.75644722,-73.27120833,33,9,0,0,0,3,4,0,0,30,40,2010,0,0,1,0,0,0,0,0
36,939,1,2,2920,103,11/23/16,23,11,2016,0,40.75644722,-73.27120833,34,9,0,0,0,3,4,0,0,30,40,2010,0,0,1,0,0,0,0,0
36,940,1,1,2170,109,12/4/16,4,12,2016,0,42.522225,-76.41482222,26,20,0,0,0,3,31,0,0,7,482,2012,0,0,1,0,0,0,0,17
36,940,1,2,2170,109,12/4/16,4,12,2016,0,42.522225,-76.41482222,27,20,0,0,0,3,31,0,0,7,482,2012,0,0,1,0,0,0,0,17
36,940,1,3,2170,109,12/4/16,4,12,2016,0,42.522225,-76.41482222,13,0,0,0,0,3,31,0,0,7,482,2012,0,0,1,0,0,0,0,17
36,940,1,4,2170,109,12/4/16,4,12,2016,0,42.522225,-76.41482222,1,0,0,0,0,4,31,0,0,7,482,2012,0,0,1,0,0,0,0,17
36,941,1,1,1179,67,10/31/16,31,10,2016,0,43.13304167,-76.18682222,21,9,0,0,0,3,4,0,1,35,50,2012,0,0,1,28,0,0,0,17
36,944,1,1,2395,55,12/4/16,4,12,2016,0,43.27138611,-77.71498611,55,20,0,0,0,3,15,0,0,20,421,2012,0,0,1,0,0,0,0,96
36,948,1,1,5769,103,12/28/16,28,12,2016,0,40.83046667,-73.19808333,45,99,0,0,0,99,15,0,1,2,422,2014,0,0,1,0,0,0,0,96
36,948,1,2,5769,103,12/28/16,28,12,2016,0,40.83046667,-73.19808333,45,99,0,0,0,99,15,0,1,2,422,2014,0,0,1,0,0,0,0,96
36,950,1,1,4170,61,8/18/16,18,8,2016,0,40.79546944,-73.94981667,46,20,0,0,0,3,20,0,0,49,442,2015,0,0,1,0,0,0,0,0
36,953,1,1,5230,55,9/28/16,28,9,2016,0,43.19182778,-77.60868333,48,98,0,0,0,3,4,0,0,20,2,2016,0,0,1,0,0,0,0,1
36,954,1,1,750,29,1/13/16,13,1,2016,0,42.87015833,-78.82136111,84,20,0,0,0,3,6,0,1,22,32,2009,0,0,1,0,0,0,0,0
36,954,1,2,750,29,1/13/16,13,1,2016,0,42.87015833,-78.82136111,63,20,0,0,0,3,6,0,1,22,32,2009,0,0,1,0,0,0,0,0
36,955,1,1,6825,119,2/13/16,13,2,2016,0,41.33037222,-73.83604444,69,20,0,0,0,3,4,0,1,48,34,2008,0,0,1,0,0,0,0,17
36,956,1,1,3940,119,2/24/16,24,2,2016,0,40.92574444,-73.83847222,33,20,0,0,0,3,15,0,0,7,422,2015,0,0,1,0,0,0,0,1
36,958,1,1,4063,87,4/17/16,17,4,2016,0,41.0997,-73.99859167,37,20,0,0,0,3,5,0,0,49,46,2012,0,0,1,0,0,0,0,0
36,965,1,1,5810,103,11/14/16,14,11,2016,0,40.90375278,-72.60491111,58,9,0,0,0,7,30,0,1,49,472,2013,0,0,1,28,0,0,0,0
36,965,2,1,5810,103,11/14/16,14,11,2016,0,40.90375278,-72.60491111,24,20,0,0,0,3,4,0,0,20,2,2008,0,0,1,0,0,0,0,0
36,965,2,2,5810,103,11/14/16,14,11,2016,0,40.90375278,-72.60491111,26,20,0,0,0,3,4,0,0,20,2,2008,0,0,1,0,0,0,0,0
36,968,2,1,3715,103,12/16/16,16,12,2016,0,40.90777778,-72.94196389,16,9,0,0,0,3,4,0,2,55,36,2015,0,0,1,39,0,0,0,96
36,968,2,2,3715,103,12/16/16,16,12,2016,0,40.90777778,-72.94196389,19,9,0,0,0,3,4,0,2,55,36,2015,0,0,1,39,0,0,0,96
36,968,2,3,3715,103,12/16/16,16,12,2016,0,40.90777778,-72.94196389,17,0,0,0,0,3,4,0,2,55,36,2015,0,0,1,39,0,0,0,96
36,971,2,1,1141,113,7/16/16,16,7,2016,0,43.66748611,-73.78156667,28,20,0,0,0,3,31,0,0,7,482,2016,0,0,1,0,0,0,0,0
36,972,1,1,4650,13,7/20/16,20,7,2016,0,42.01603056,-79.41164167,89,20,0,0,0,3,30,0,0,49,472,2008,0,0,1,0,0,0,0,1
36,972,1,2,4650,13,7/20/16,20,7,2016,0,42.01603056,-79.41164167,87,20,0,0,0,3,30,0,0,49,472,2008,0,0,1,0,0,0,0,1
36,975,1,1,5230,55,8/24/16,24,8,2016,0,43.14193611,-77.661025,23,20,0,0,0,3,4,0,0,7,29,2013,0,0,1,74,0,0,0,0
36,976,1,1,6820,119,8/29/16,29,8,2016,0,40.95404444,-73.85820556,25,20,0,0,0,3,15,0,0,2,422,2016,0,0,1,0,0,0,0,0
36,977,1,1,6120,109,11/2/16,2,11,2016,0,42.49323611,-76.61385,60,20,0,0,0,3,4,0,0,12,37,2011,0,0,1,0,0,0,0,0
36,977,1,2,6120,109,11/2/16,2,11,2016,0,42.49323611,-76.61385,58,20,0,0,0,3,4,0,0,12,37,2011,0,0,1,0,0,0,0,0
36,978,1,1,4090,59,11/8/16,8,11,2016,0,40.78401944,-73.63886944,77,20,0,0,0,3,4,0,0,55,35,2013,0,0,1,38,48,0,0,0
36,979,1,1,1380,23,12/21/16,21,12,2016,0,42.53321389,-76.08646667,40,20,0,0,0,3,4,0,1,49,32,2016,0,0,1,54,0,0,0,0
36,982,2,1,6820,119,10/7/16,7,10,2016,0,40.98345833,-73.82768611,55,9,0,0,0,3,4,0,0,35,43,2014,0,0,1,0,0,0,0,0
36,982,2,2,6820,119,10/7/16,7,10,2016,0,40.98345833,-73.82768611,56,9,0,0,0,3,4,0,0,35,43,2014,0,0,1,0,0,0,0,0
36,984,2,1,6820,119,11/19/16,19,11,2016,0,40.98576111,-73.82562222,79,9,0,0,0,3,4,0,1,12,37,2010,0,0,1,38,0,0,0,0
36,984,2,2,6820,119,11/19/16,19,11,2016,0,40.98576111,-73.82562222,82,9,0,0,0,3,4,0,1,12,37,2010,0,0,1,38,0,0,0,0
36,985,1,1,611,29,12/18/16,18,12,2016,0,42.671375,-78.75433889,19,9,0,0,0,99,14,0,0,12,402,2008,0,0,1,28,0,0,0,0
37,1,2,1,0,9,1/20/16,20,1,2016,0,36.374425,-81.49278333,63,1,0,0,0,3,14,0,0,55,401,2008,0,0,1,0,0,0,0,96
37,4,2,1,0,13,1/15/16,15,1,2016,0,35.56618611,-76.983525,51,8,0,0,0,7,14,0,1,35,401,2014,0,0,1,38,39,0,0,96
37,7,1,1,0,25,1/3/16,3,1,2016,0,35.405675,-80.43278333,41,8,0,0,0,3,2,0,1,20,9,2012,0,0,1,36,0,0,0,96
37,7,1,2,0,25,1/3/16,3,1,2016,0,35.405675,-80.43278333,30,8,0,0,0,3,2,0,1,20,9,2012,0,0,1,36,0,0,0,96
37,7,1,3,0,25,1/3/16,3,1,2016,0,35.405675,-80.43278333,54,0,0,0,0,7,2,0,1,20,9,2012,0,0,1,36,0,0,0,96
37,9,1,1,0,25,1/31/16,31,1,2016,0,99.9999,-999.9999,54,1,0,0,0,3,6,0,1,12,25,2010,0,0,1,28,36,0,0,96
37,16,2,1,0,49,1/6/16,6,1,2016,0,35.30671944,-77.15666667,59,1,0,0,0,3,14,0,0,63,402,2015,0,0,1,0,0,0,0,0
37,16,2,2,0,49,1/6/16,6,1,2016,0,35.30671944,-77.15666667,62,1,0,0,0,3,14,0,0,63,402,2015,0,0,1,0,0,0,0,0
37,16,3,1,0,49,1/6/16,6,1,2016,0,35.30671944,-77.15666667,24,1,0,0,0,3,4,0,1,20,28,2014,0,0,1,0,0,0,0,0
37,16,3,2,0,49,1/6/16,6,1,2016,0,35.30671944,-77.15666667,55,1,0,0,0,3,4,0,1,20,28,2014,0,0,1,0,0,0,0,0
37,16,4,1,0,49,1/6/16,6,1,2016,0,35.30671944,-77.15666667,61,20,0,0,0,3,6,0,0,23,8,2012,0,0,1,0,0,0,0,0
37,16,4,2,0,49,1/6/16,6,1,2016,0,35.30671944,-77.15666667,53,20,0,0,0,3,6,0,0,23,8,2012,0,0,1,0,0,0,0,0
37,17,1,1,2078,49,1/26/16,26,1,2016,0,34.91760278,-76.94201944,42,8,0,0,0,3,2,0,1,37,31,2008,0,0,1,0,0,0,0,0
37,24,2,1,0,59,1/30/16,30,1,2016,0,35.97736944,-80.62193056,46,8,0,0,0,3,4,0,0,55,33,2012,0,0,1,0,0,0,0,0
37,24,2,2,0,59,1/30/16,30,1,2016,0,35.97736944,-80.62193056,51,1,0,0,0,3,4,0,0,55,33,2012,0,0,1,0,0,0,0,0
37,24,2,3,0,59,1/30/16,30,1,2016,0,35.97736944,-80.62193056,8,2,0,0,0,3,4,0,0,55,33,2012,0,0,1,0,0,0,0,0
37,26,2,1,0,67,1/20/16,20,1,2016,0,36.17889722,-80.10573611,29,1,0,0,0,3,31,0,0,20,481,2013,0,0,1,0,0,0,0,0
37,26,2,2,0,67,1/20/16,20,1,2016,0,36.17889722,-80.10573611,28,1,0,0,0,3,31,0,0,20,481,2013,0,0,1,0,0,0,0,0
37,29,1,1,0,77,1/8/16,8,1,2016,0,36.14195556,-78.59945556,47,8,0,0,0,3,4,0,1,12,37,2014,0,0,1,28,0,0,0,0
37,30,2,1,2170,81,1/18/16,18,1,2016,0,35.92191111,-79.97947778,70,20,0,0,0,3,31,0,0,20,481,2012,0,0,1,0,0,0,0,0
37,36,1,1,0,101,1/11/16,11,1,2016,0,35.68029444,-78.19793333,20,1,0,0,0,7,2,0,0,7,28,2010,0,0,1,6,28,36,58,0
37,36,1,2,0,101,1/11/16,11,1,2016,0,35.68029444,-78.19793333,22,0,0,0,0,7,2,0,0,7,28,2010,0,0,1,6,28,36,58,0
37,36,1,3,0,101,1/11/16,11,1,2016,0,35.68029444,-78.19793333,25,1,0,0,0,7,2,0,0,7,28,2010,0,0,1,6,28,36,58,0
37,37,2,1,0,101,1/22/16,22,1,2016,0,35.56932222,-78.16416944,70,20,0,0,0,3,31,0,1,7,472,2008,0,0,1,0,0,0,0,0
37,37,2,2,0,101,1/22/16,22,1,2016,0,35.56932222,-78.16416944,65,20,0,0,0,7,31,0,1,7,472,2008,0,0,1,0,0,0,0,0
37,42,1,1,870,119,1/11/16,11,1,2016,0,35.23553889,-80.952225,61,1,0,0,0,3,6,0,1,7,27,2016,0,0,1,0,0,0,0,0
37,44,1,1,870,119,1/17/16,17,1,2016,0,35.20461667,-80.86335833,30,8,0,0,0,3,4,0,0,32,56,2014,0,0,1,6,36,91,74,0
37,44,1,2,870,119,1/17/16,17,1,2016,0,35.20461667,-80.86335833,25,8,0,0,0,3,4,0,0,32,56,2014,0,0,1,6,36,91,74,0
37,44,1,3,870,119,1/17/16,17,1,2016,0,35.20461667,-80.86335833,31,0,0,0,0,3,4,0,0,32,56,2014,0,0,1,6,36,91,74,0
37,44,1,4,870,119,1/17/16,17,1,2016,0,35.20461667,-80.86335833,25,0,0,0,0,3,4,0,0,32,56,2014,0,0,1,6,36,91,74,0
37,44,1,5,870,119,1/17/16,17,1,2016,0,35.20461667,-80.86335833,24,0,0,0,0,3,4,0,0,32,56,2014,0,0,1,6,36,91,74,0
37,44,1,6,870,119,1/17/16,17,1,2016,0,35.20461667,-80.86335833,25,0,0,0,0,7,4,0,0,32,56,2014,0,0,1,6,36,91,74,0
37,45,1,1,2280,119,1/19/16,19,1,2016,0,35.42698056,-80.95096667,20,1,0,0,0,3,3,0,1,49,50,2008,0,0,1,58,91,0,0,0
