"","casenum","statenum","vehnum","persontotal","agemin","agemax","numfatal","day","month","year","date","modelyear","make","cellphoneuse"
"4978",426,36,1,1,62,62,1,8,2,2016,"02/2016",2011,48,0
"4979",426,36,2,1,74,74,0,8,2,2016,"02/2016",2015,35,0
"4980",427,36,1,2,76,79,1,9,7,2016,"07/2016",2012,49,0
"4981",431,36,1,2,28,35,1,12,7,2016,"07/2016",2014,49,0
"4982",432,36,1,3,26,27,0,11,7,2016,"07/2016",2016,34,0
"4983",442,36,1,4,21,24,1,8,7,2016,"07/2016",2008,58,0
"4984",443,36,2,2,53,87,0,11,7,2016,"07/2016",2015,20,0
"4985",443,36,3,2,52,52,0,11,7,2016,"07/2016",2009,35,0
"4986",446,36,2,4,9,73,1,17,7,2016,"07/2016",2010,49,0
"4987",449,36,1,5,22,24,0,17,7,2016,"07/2016",2015,37,0
"4988",449,36,2,1,33,33,0,17,7,2016,"07/2016",2015,37,0
"4989",451,36,1,2,6,40,0,14,7,2016,"07/2016",2016,37,0
"4990",452,36,2,4,7,45,0,17,4,2016,"04/2016",2013,6,0
"4991",465,36,2,2,38,42,0,16,7,2016,"07/2016",2011,37,0
"4992",466,36,2,4,5,82,0,24,6,2016,"06/2016",2014,12,0
"4993",477,36,2,2,23,25,0,31,7,2016,"07/2016",2015,37,0
"4994",484,36,1,3,7,70,1,8,8,2016,"08/2016",2014,30,0
"4995",485,36,2,2,60,84,0,3,8,2016,"08/2016",2013,35,0
"4996",486,36,2,2,46,47,0,13,7,2016,"07/2016",2010,7,0
"4997",486,36,4,3,9,44,0,13,7,2016,"07/2016",2014,52,0
"4998",486,36,6,2,65,66,0,13,7,2016,"07/2016",2016,55,0
"4999",496,36,1,2,15,18,0,7,8,2016,"08/2016",2013,35,0
"5000",497,36,2,2,26,27,0,6,8,2016,"08/2016",2013,49,0
"5001",498,36,1,2,1,34,0,4,8,2016,"08/2016",2010,12,0
"5002",499,36,1,2,29,39,0,9,8,2016,"08/2016",2012,12,0
"5003",500,36,1,3,17,19,0,9,8,2016,"08/2016",2011,12,0
"5004",502,36,1,1,25,25,0,10,8,2016,"08/2016",2014,7,0
"5005",502,36,2,1,53,53,1,10,8,2016,"08/2016",2013,2,0
"5006",503,36,2,2,26,49,0,9,8,2016,"08/2016",2014,49,0
"5007",507,36,1,2,23,54,1,6,7,2016,"07/2016",2015,12,0
"5008",507,36,2,1,22,22,0,6,7,2016,"07/2016",2016,12,0
"5009",508,36,2,2,20,20,0,30,7,2016,"07/2016",2013,20,0
"5010",517,36,1,2,42,43,0,26,5,2016,"05/2016",2011,12,0
"5011",521,36,1,5,1,74,3,4,7,2016,"07/2016",2014,35,0
"5012",523,36,1,2,53,55,0,20,8,2016,"08/2016",2013,41,0
"5013",530,36,1,2,2,33,0,3,3,2016,"03/2016",2014,35,0
"5014",531,36,2,3,6,73,0,22,7,2016,"07/2016",2014,37,0
"5015",532,36,1,1,31,31,0,25,8,2016,"08/2016",2012,37,0
"5016",532,36,2,1,63,63,1,25,8,2016,"08/2016",2009,7,0
"5017",542,36,1,2,14,16,0,1,8,2016,"08/2016",2016,12,0
"5018",542,36,2,1,66,66,1,1,8,2016,"08/2016",2014,41,0
"5019",547,36,1,2,4,65,1,18,1,2016,"01/2016",2008,35,0
"5020",555,36,1,2,24,25,1,20,8,2016,"08/2016",2009,49,0
"5021",564,36,1,1,30,30,0,21,8,2016,"08/2016",2013,37,0
"5022",564,36,3,2,29,29,1,21,8,2016,"08/2016",2014,37,0
"5023",564,36,4,4,69,81,2,21,8,2016,"08/2016",2016,34,0
"5024",565,36,1,2,31,31,1,21,8,2016,"08/2016",2011,49,0
"5025",569,36,1,5,22,25,3,31,8,2016,"08/2016",2010,58,0
"5026",569,36,2,1,27,27,0,31,8,2016,"08/2016",2012,54,0
"5027",573,36,1,1,82,82,1,1,9,2016,"09/2016",2015,37,0
"5028",573,36,2,1,60,60,1,1,9,2016,"09/2016",2011,37,0
"5029",575,36,2,3,21,22,0,2,9,2016,"09/2016",2015,34,0
"5030",576,36,1,2,6,39,0,24,8,2016,"08/2016",2009,49,0
"5031",577,36,1,1,22,22,1,2,9,2016,"09/2016",2013,35,0
"5032",577,36,2,1,29,29,0,2,9,2016,"09/2016",2016,7,0
"5033",583,36,1,1,31,31,1,3,9,2016,"09/2016",2009,37,0
"5034",583,36,2,1,66,66,0,3,9,2016,"09/2016",2010,49,0
"5035",601,36,1,2,36,47,1,30,8,2016,"08/2016",2009,7,0
"5036",601,36,2,1,23,23,0,30,8,2016,"08/2016",2011,12,0
"5037",606,36,1,1,61,61,1,25,7,2016,"07/2016",2013,49,0
"5038",606,36,2,1,42,42,0,25,7,2016,"07/2016",2010,49,0
"5039",608,36,1,2,60,75,0,13,9,2016,"09/2016",2009,24,0
"5040",616,36,2,2,21,81,1,14,9,2016,"09/2016",2016,20,0
"5041",617,36,1,3,56,89,0,29,8,2016,"08/2016",2011,49,0
"5042",627,36,1,5,0,61,0,17,9,2016,"09/2016",2015,20,0
"5043",630,36,3,2,69,72,1,20,9,2016,"09/2016",2016,41,0
"5044",632,36,1,2,12,47,0,22,9,2016,"09/2016",2014,49,0
"5045",655,36,2,3,27,56,0,1,10,2016,"10/2016",2011,37,0
"5046",666,36,1,1,16,16,0,29,8,2016,"08/2016",2016,2,0
"5047",666,36,2,2,85,87,2,29,8,2016,"08/2016",2012,55,0
"5048",667,36,1,1,49,49,1,5,10,2016,"10/2016",2012,6,0
"5049",667,36,2,1,56,56,0,5,10,2016,"10/2016",2013,49,0
"5050",674,36,1,2,55,57,1,9,9,2016,"09/2016",2016,37,0
"5051",677,36,1,2,28,32,0,6,7,2016,"07/2016",2013,55,0
"5052",686,36,1,2,23,48,0,7,10,2016,"10/2016",2013,20,0
"5053",691,36,1,5,17,63,1,17,9,2016,"09/2016",2012,37,0
"5054",698,36,1,4,16,72,1,7,10,2016,"10/2016",2008,2,0
"5055",699,36,1,1,61,61,0,10,10,2016,"10/2016",2016,55,0
"5056",699,36,2,1,61,61,1,10,10,2016,"10/2016",2012,37,0
"5057",700,36,1,2,22,22,0,11,10,2016,"10/2016",2008,41,0
"5058",703,36,2,1,42,42,0,14,6,2016,"06/2016",2014,49,0
"5059",703,36,3,3,22,50,0,14,6,2016,"06/2016",2015,37,0
"5060",703,36,4,2,47,48,0,14,6,2016,"06/2016",2016,2,0
"5061",704,36,1,1,67,67,0,11,10,2016,"10/2016",2016,20,0
"5062",704,36,2,1,69,69,1,11,10,2016,"10/2016",2014,49,0
"5063",708,36,1,2,34,38,0,24,9,2016,"09/2016",2016,12,0
"5064",710,36,1,2,34,36,1,7,9,2016,"09/2016",2015,34,0
"5065",718,36,1,3,25,28,1,15,10,2016,"10/2016",2013,37,0
"5066",718,36,3,2,29,41,0,15,10,2016,"10/2016",2016,30,0
"5067",734,36,1,2,80,82,2,28,10,2016,"10/2016",2016,59,0
"5068",734,36,2,1,43,43,0,28,10,2016,"10/2016",2009,6,0
"5069",735,36,1,1,73,73,1,11,10,2016,"10/2016",2014,19,0
"5070",735,36,2,1,55,55,0,11,10,2016,"10/2016",2015,35,0
"5071",738,36,1,4,21,39,1,23,10,2016,"10/2016",2010,7,0
"5072",741,36,1,1,21,21,0,20,10,2016,"10/2016",2008,12,0
"5073",741,36,2,1,51,51,1,20,10,2016,"10/2016",2013,55,0
"5074",749,36,1,1,20,20,1,4,11,2016,"11/2016",2014,35,0
"5075",749,36,5,1,54,54,0,4,11,2016,"11/2016",2013,48,0
"5076",753,36,2,2,56,56,0,2,11,2016,"11/2016",2009,49,0
"5077",754,36,2,1,51,51,0,3,10,2016,"10/2016",2008,47,0
"5078",754,36,3,1,44,44,0,3,10,2016,"10/2016",2012,12,0
"5079",758,36,1,3,33,87,1,26,10,2016,"10/2016",2009,7,0
"5080",765,36,1,1,30,30,0,16,7,2016,"07/2016",2016,35,0
"5081",765,36,2,3,65,71,1,16,7,2016,"07/2016",2015,37,0
"5082",780,36,2,2,20,22,0,22,10,2016,"10/2016",2013,32,0
"5083",792,36,2,3,69,70,2,7,11,2016,"11/2016",2008,7,0
"5084",796,36,1,3,0,27,0,15,11,2016,"11/2016",2016,54,0
"5085",813,36,1,2,16,51,0,19,11,2016,"11/2016",2016,37,0
"5086",815,36,1,2,40,84,1,20,11,2016,"11/2016",2012,20,0
"5087",825,36,1,2,79,79,0,1,12,2016,"12/2016",2014,18,0
"5088",826,36,1,2,29,31,1,3,12,2016,"12/2016",2016,2,0
"5089",829,36,1,2,48,51,0,1,12,2016,"12/2016",2013,12,0
"5090",832,36,1,2,21,27,0,5,12,2016,"12/2016",2014,49,0
"5091",835,36,1,2,25,26,0,3,12,2016,"12/2016",2013,34,0
"5092",836,36,1,2,31,31,0,28,10,2016,"10/2016",2013,12,0
"5093",850,36,2,2,28,28,1,12,11,2016,"11/2016",2012,19,0
"5094",863,36,1,1,19,19,0,7,9,2016,"09/2016",2008,37,0
"5095",863,36,2,1,24,24,0,7,9,2016,"09/2016",2016,59,0
"5096",866,36,1,2,70,74,0,1,12,2016,"12/2016",2015,48,0
"5097",872,36,2,2,74,77,0,15,12,2016,"12/2016",2012,18,0
"5098",877,36,1,4,20,27,0,19,12,2016,"12/2016",2010,37,0
"5099",879,36,1,3,25,67,0,13,12,2016,"12/2016",2008,14,0
"5100",880,36,2,2,74,78,1,23,7,2016,"07/2016",2014,48,0
"5101",887,36,1,2,30,33,2,23,12,2016,"12/2016",2014,12,0
"5102",888,36,2,4,36,65,1,13,12,2016,"12/2016",2011,2,0
"5103",889,36,1,2,21,24,2,24,12,2016,"12/2016",2015,2,0
"5104",892,36,1,2,25,27,0,26,12,2016,"12/2016",2011,19,0
"5105",892,36,2,3,8,46,0,26,12,2016,"12/2016",2013,42,0
"5106",892,36,3,1,37,37,0,26,12,2016,"12/2016",2008,35,0
"5107",892,36,4,1,52,52,1,26,12,2016,"12/2016",2008,63,0
"5108",900,36,1,2,72,76,1,29,12,2016,"12/2016",2015,49,0
"5109",902,36,2,1,38,38,0,11,10,2016,"10/2016",2012,48,0
"5110",902,36,4,1,58,58,0,11,10,2016,"10/2016",2017,63,0
"5111",904,36,1,1,28,28,1,29,12,2016,"12/2016",2015,20,0
"5112",904,36,2,1,36,36,0,29,12,2016,"12/2016",2014,7,0
"5113",910,36,1,2,78,82,1,6,12,2016,"12/2016",2008,6,0
"5114",917,36,1,3,19,32,1,13,10,2016,"10/2016",2016,55,0
"5115",924,36,1,2,23,26,0,20,7,2016,"07/2016",2014,63,0
"5116",930,36,1,2,5,74,1,30,11,2016,"11/2016",2014,12,0
"5117",930,36,4,1,50,50,0,30,11,2016,"11/2016",2008,49,0
"5118",931,36,1,2,16,54,0,16,12,2016,"12/2016",2010,37,0
"5119",938,36,2,2,36,46,0,31,12,2016,"12/2016",2016,49,0
"5120",938,36,3,1,22,22,0,31,12,2016,"12/2016",2013,37,0
"5121",938,36,4,1,28,28,1,31,12,2016,"12/2016",2016,35,0
"5122",939,36,1,2,33,34,0,23,11,2016,"11/2016",2010,30,0
"5123",940,36,1,4,1,27,0,4,12,2016,"12/2016",2012,7,0
"5124",948,36,1,2,45,45,1,28,12,2016,"12/2016",2014,2,0
"5125",954,36,1,2,63,84,1,13,1,2016,"01/2016",2009,22,0
"5126",965,36,1,1,58,58,1,14,11,2016,"11/2016",2013,49,0
"5127",965,36,2,2,24,26,0,14,11,2016,"11/2016",2008,20,0
"5128",968,36,2,3,16,19,2,16,12,2016,"12/2016",2015,55,0
"5129",972,36,1,2,87,89,0,20,7,2016,"07/2016",2008,49,0
"5130",977,36,1,2,58,60,0,2,11,2016,"11/2016",2011,12,0
"5131",982,36,2,2,55,56,0,7,10,2016,"10/2016",2014,35,0
"5132",984,36,2,2,79,82,1,19,11,2016,"11/2016",2010,12,0
"5133",7,37,1,3,30,54,1,3,1,2016,"01/2016",2012,20,0
"5134",16,37,2,2,59,62,0,6,1,2016,"01/2016",2015,63,0
"5135",16,37,3,2,24,55,1,6,1,2016,"01/2016",2014,20,0
"5136",16,37,4,2,53,61,0,6,1,2016,"01/2016",2012,23,0
"5137",24,37,2,3,8,51,0,30,1,2016,"01/2016",2012,55,0
"5138",26,37,2,2,28,29,0,20,1,2016,"01/2016",2013,20,0
"5139",36,37,1,3,20,25,0,11,1,2016,"01/2016",2010,7,0
"5140",37,37,2,2,65,70,1,22,1,2016,"01/2016",2008,7,0
"5141",44,37,1,6,24,31,0,17,1,2016,"01/2016",2014,32,0
"5142",45,37,1,3,1,20,1,19,1,2016,"01/2016",2008,49,0
"5143",48,37,1,1,54,54,1,28,1,2016,"01/2016",2013,35,0
"5144",48,37,2,2,55,71,0,28,1,2016,"01/2016",2009,12,0
"5145",64,37,2,3,0,23,0,14,1,2016,"01/2016",2011,6,0
"5146",66,37,1,3,22,30,1,31,1,2016,"01/2016",2012,37,0
"5147",81,37,1,2,69,86,0,14,1,2016,"01/2016",2016,63,0
"5148",81,37,2,2,31,72,1,14,1,2016,"01/2016",2010,37,0
"5149",83,37,2,2,20,24,1,24,1,2016,"01/2016",2013,63,0
"5150",95,37,1,3,19,21,1,28,2,2016,"02/2016",2008,49,0
"5151",106,37,2,2,68,69,0,9,2,2016,"02/2016",2014,55,0
"5152",108,37,1,2,38,45,1,7,2,2016,"02/2016",2008,42,0
"5153",115,37,1,1,90,90,1,6,2,2016,"02/2016",2008,6,0
"5154",115,37,2,3,14,58,0,6,2,2016,"02/2016",2015,63,0
"5155",117,37,1,1,51,51,1,13,2,2016,"02/2016",2011,63,0
"5156",117,37,2,2,43,46,0,13,2,2016,"02/2016",2013,35,0
"5157",118,37,1,1,28,28,0,15,2,2016,"02/2016",2009,49,0
"5158",118,37,2,2,84,87,1,15,2,2016,"02/2016",2009,63,0
"5159",128,37,1,2,2,22,0,10,2,2016,"02/2016",2015,35,0
"5160",135,37,2,2,24,53,0,4,2,2016,"02/2016",2012,19,0
"5161",141,37,1,2,67,69,0,22,2,2016,"02/2016",2013,12,0
"5162",147,37,1,2,29,39,1,21,2,2016,"02/2016",2010,37,0
"5163",147,37,2,2,30,35,0,21,2,2016,"02/2016",2015,20,0
"5164",153,37,1,2,47,48,1,21,2,2016,"02/2016",2015,7,0
"5165",156,37,1,1,22,22,1,12,2,2016,"02/2016",2009,20,0
"5166",156,37,2,2,32,33,0,12,2,2016,"02/2016",2013,20,0
"5167",159,37,1,1,79,79,1,1,2,2016,"02/2016",2013,12,0
"5168",159,37,3,1,54,54,0,1,2,2016,"02/2016",2012,7,0
"5169",163,37,4,2,56,58,0,10,3,2016,"03/2016",2016,34,0
"5170",179,37,2,1,37,37,0,8,3,2016,"03/2016",2011,20,0
"5171",179,37,3,3,2,32,1,8,3,2016,"03/2016",2012,7,0
"5172",182,37,1,1,19,19,0,4,3,2016,"03/2016",2014,35,0
"5173",182,37,2,2,87,92,1,4,3,2016,"03/2016",2012,49,0
"5174",193,37,1,2,5,46,0,15,3,2016,"03/2016",2012,55,0
"5175",193,37,3,1,44,44,0,15,3,2016,"03/2016",2012,20,0
"5176",200,37,1,2,51,56,1,5,3,2016,"03/2016",2013,37,0
"5177",202,37,1,1,60,60,1,27,1,2016,"01/2016",2014,7,0
"5178",202,37,2,1,55,55,0,27,1,2016,"01/2016",2015,32,0
"5179",212,37,2,4,15,68,0,19,3,2016,"03/2016",2011,49,0
"5180",239,37,1,3,8,64,1,22,3,2016,"03/2016",2014,20,0
"5181",253,37,1,4,12,42,1,27,3,2016,"03/2016",2008,35,0
"5182",261,37,1,2,84,84,1,21,3,2016,"03/2016",2013,37,0
"5183",271,37,2,2,72,73,1,19,3,2016,"03/2016",2008,20,0
"5184",271,37,3,1,73,73,0,19,3,2016,"03/2016",2013,49,0
"5185",281,37,1,5,22,60,1,31,3,2016,"03/2016",2016,12,0
"5186",307,37,1,2,47,52,0,6,4,2016,"04/2016",2008,42,0
"5187",313,37,1,3,20,23,1,10,4,2016,"04/2016",2008,20,0
"5188",317,37,2,2,20,25,0,22,2,2016,"02/2016",2013,55,0
"5189",326,37,2,1,19,19,0,9,4,2016,"04/2016",2016,35,0
"5190",326,37,3,1,53,53,0,9,4,2016,"04/2016",2015,12,0
"5191",327,37,1,1,73,73,0,2,4,2016,"04/2016",2015,49,0
"5192",327,37,4,1,40,40,0,2,4,2016,"04/2016",2012,20,0
"5193",340,37,1,3,5,26,2,18,4,2016,"04/2016",2013,37,0
"5194",345,37,1,2,2,24,0,16,4,2016,"04/2016",2015,2,0
"5195",356,37,1,1,37,37,1,30,4,2016,"04/2016",2014,35,0
"5196",356,37,3,2,24,27,0,30,4,2016,"04/2016",2015,12,0
"5197",358,37,1,2,26,46,1,12,4,2016,"04/2016",2013,20,0
"5198",358,37,2,2,26,28,0,12,4,2016,"04/2016",2012,7,0
"5199",371,37,2,2,23,23,0,24,4,2016,"04/2016",2010,37,0
"5200",378,37,1,3,6,47,0,30,4,2016,"04/2016",2008,12,0
"5201",381,37,1,3,12,23,1,29,4,2016,"04/2016",2014,7,0
"5202",391,37,2,2,83,91,1,29,4,2016,"04/2016",2010,49,0
"5203",399,37,2,2,44,72,1,20,4,2016,"04/2016",2013,55,0
"5204",399,37,3,1,61,61,0,20,4,2016,"04/2016",2010,55,0
"5205",402,37,1,2,71,76,0,5,5,2016,"05/2016",2009,20,0
"5206",405,37,1,6,10,39,1,6,5,2016,"05/2016",2012,55,0
"5207",412,37,2,2,21,21,1,2,5,2016,"05/2016",2008,35,0
"5208",431,37,1,3,49,56,0,14,5,2016,"05/2016",2016,7,0
"5209",431,37,2,1,39,39,1,14,5,2016,"05/2016",2008,37,0
"5210",439,37,1,3,11,45,0,9,4,2016,"04/2016",2012,2,0
"5211",441,37,3,4,42,73,0,15,5,2016,"05/2016",2015,6,0
"5212",454,37,1,1,78,78,1,18,5,2016,"05/2016",2016,49,0
"5213",454,37,2,1,30,30,0,18,5,2016,"05/2016",2012,35,0
"5214",456,37,1,2,22,28,0,23,5,2016,"05/2016",2016,2,0
"5215",460,37,1,2,18,21,2,9,5,2016,"05/2016",2008,12,0
"5216",463,37,2,2,66,68,0,21,5,2016,"05/2016",2013,51,0
"5217",464,37,2,2,60,62,1,19,5,2016,"05/2016",2008,55,0
"5218",471,37,1,4,1,40,0,12,5,2016,"05/2016",2012,18,0
"5219",476,37,1,2,0,29,1,24,5,2016,"05/2016",2015,63,0
"5220",496,37,1,3,24,29,0,29,5,2016,"05/2016",2012,12,0
"5221",507,37,2,2,28,31,0,3,6,2016,"06/2016",2008,49,0
"5222",508,37,1,1,43,43,1,2,6,2016,"06/2016",2015,52,0
"5223",508,37,2,1,54,54,0,2,6,2016,"06/2016",2015,55,0
"5224",525,37,2,3,16,53,1,30,5,2016,"05/2016",2008,22,0
"5225",527,37,2,4,1,29,0,12,6,2016,"06/2016",2012,35,0
"5226",532,37,1,2,7,45,0,11,6,2016,"06/2016",2015,20,0
"5227",536,37,1,2,20,23,0,9,6,2016,"06/2016",2013,49,0
"5228",546,37,2,2,2,38,1,26,4,2016,"04/2016",2008,6,0
"5229",551,37,1,4,1,38,0,14,5,2016,"05/2016",2011,58,0
"5230",556,37,1,4,26,33,4,12,6,2016,"06/2016",2011,41,0
"5231",558,37,2,2,65,67,0,10,6,2016,"06/2016",2016,59,0
"5232",562,37,1,3,68,77,1,15,6,2016,"06/2016",2009,37,0
"5233",565,37,1,2,29,34,0,17,6,2016,"06/2016",2008,19,0
"5234",565,37,2,2,9,66,1,17,6,2016,"06/2016",2015,35,0
"5235",565,37,3,1,63,63,0,17,6,2016,"06/2016",2013,7,0
"5236",565,37,4,1,65,65,0,17,6,2016,"06/2016",2013,13,0
"5237",570,37,1,2,26,30,1,16,6,2016,"06/2016",2008,12,0
"5238",572,37,1,1,85,85,1,15,6,2016,"06/2016",2012,49,0
"5239",572,37,2,2,64,66,0,15,6,2016,"06/2016",2014,7,0
"5240",576,37,1,2,25,28,1,15,5,2016,"05/2016",2011,20,0
"5241",581,37,1,2,42,46,0,27,6,2016,"06/2016",2012,20,0
"5242",581,37,2,1,77,77,0,27,6,2016,"06/2016",2014,49,0
"5243",589,37,1,2,38,41,1,11,6,2016,"06/2016",2015,7,0
"5244",591,37,2,2,14,33,0,22,6,2016,"06/2016",2011,23,0
"5245",592,37,1,1,52,52,1,15,6,2016,"06/2016",2010,37,0
"5246",592,37,2,2,67,67,0,15,6,2016,"06/2016",2012,59,0
"5247",610,37,1,2,29,30,0,1,6,2016,"06/2016",2012,20,0
"5248",615,37,1,2,9,37,0,29,6,2016,"06/2016",2012,20,0
"5249",619,37,2,4,5,38,0,19,6,2016,"06/2016",2012,49,0
"5250",646,37,1,2,21,22,2,17,7,2016,"07/2016",2009,12,0
"5251",646,37,2,2,13,19,0,17,7,2016,"07/2016",2013,20,0
"5252",648,37,1,3,13,50,0,15,7,2016,"07/2016",2010,37,0
"5253",655,37,1,2,63,85,2,18,7,2016,"07/2016",2009,63,0
"5254",655,37,2,1,20,20,0,18,7,2016,"07/2016",2014,12,0
"5255",670,37,2,2,63,65,0,1,7,2016,"07/2016",2010,20,0
"5256",671,37,1,7,0,43,0,6,7,2016,"07/2016",2008,22,0
"5257",673,37,2,1,40,40,0,10,7,2016,"07/2016",2015,35,0
"5258",673,37,3,2,30,31,0,10,7,2016,"07/2016",2014,7,0
"5259",684,37,1,2,21,23,0,31,7,2016,"07/2016",2015,35,0
"5260",690,37,1,1,83,83,1,10,7,2016,"07/2016",2008,20,0
"5261",690,37,2,2,62,63,0,10,7,2016,"07/2016",2009,20,0
"5262",694,37,2,6,12,49,0,28,7,2016,"07/2016",2008,49,0
"5263",697,37,1,2,30,54,1,10,7,2016,"07/2016",2014,20,0
"5264",701,37,2,2,64,64,0,23,7,2016,"07/2016",2014,7,0
"5265",701,37,3,1,22,22,0,23,7,2016,"07/2016",2013,41,0
"5266",711,37,1,1,49,49,1,16,7,2016,"07/2016",2010,30,0
"5267",711,37,2,6,5,33,0,16,7,2016,"07/2016",2015,7,0
"5268",715,37,1,2,19,22,1,21,7,2016,"07/2016",2010,7,0
"5269",726,37,1,2,33,41,0,22,7,2016,"07/2016",2011,20,0
"5270",727,37,2,1,28,28,1,23,7,2016,"07/2016",2014,7,0
"5271",727,37,3,2,38,50,0,23,7,2016,"07/2016",2010,49,0
"5272",732,37,1,2,37,42,0,23,7,2016,"07/2016",2009,49,0
"5273",732,37,2,2,23,42,1,23,7,2016,"07/2016",2010,13,0
"5274",735,37,1,1,26,26,1,27,7,2016,"07/2016",2009,49,0
"5275",735,37,2,2,4,34,0,27,7,2016,"07/2016",2011,49,0
"5276",741,37,1,3,26,30,1,29,7,2016,"07/2016",2013,12,0
"5277",760,37,1,1,52,52,0,3,8,2016,"08/2016",2016,20,0
"5278",760,37,2,1,61,61,1,3,8,2016,"08/2016",2013,12,0
"5279",761,37,1,3,2,28,1,4,8,2016,"08/2016",2014,20,0
"5280",777,37,1,1,18,18,1,11,8,2016,"08/2016",2011,49,0
"5281",777,37,2,1,35,35,0,11,8,2016,"08/2016",2015,35,0
"5282",783,37,1,1,26,26,0,8,8,2016,"08/2016",2015,20,0
"5283",783,37,2,1,41,41,1,8,8,2016,"08/2016",2010,20,0
"5284",791,37,1,4,8,62,1,31,7,2016,"07/2016",2011,12,0
"5285",792,37,1,2,80,84,1,17,7,2016,"07/2016",2009,52,0
"5286",792,37,2,1,29,29,0,17,7,2016,"07/2016",2013,7,0
"5287",795,37,1,4,1,69,0,28,8,2016,"08/2016",2012,63,1
"5288",795,37,2,1,56,56,1,28,8,2016,"08/2016",2013,63,0
"5289",801,37,3,3,21,33,0,18,8,2016,"08/2016",2011,63,0
"5290",801,37,4,1,38,38,0,18,8,2016,"08/2016",2010,49,0
"5291",801,37,5,1,58,58,0,18,8,2016,"08/2016",2013,20,0
"5292",806,37,2,3,12,75,1,1,8,2016,"08/2016",2016,37,0
"5293",811,37,1,1,25,25,1,18,8,2016,"08/2016",2008,63,0
"5294",811,37,2,2,42,80,0,18,8,2016,"08/2016",2016,20,0
"5295",819,37,1,2,18,20,0,20,8,2016,"08/2016",2009,20,0
"5296",825,37,3,4,1,30,2,27,8,2016,"08/2016",2012,37,0
"5297",826,37,2,2,64,64,0,21,8,2016,"08/2016",2010,13,0
"5298",836,37,1,2,25,34,1,11,8,2016,"08/2016",2010,49,0
"5299",838,37,1,1,35,35,0,22,8,2016,"08/2016",2015,20,0
"5300",838,37,3,1,60,60,0,22,8,2016,"08/2016",2012,59,0
"5301",838,37,4,1,72,72,0,22,8,2016,"08/2016",2015,49,0
"5302",838,37,6,1,48,48,0,22,8,2016,"08/2016",2010,55,0
"5303",838,37,7,1,61,61,0,22,8,2016,"08/2016",2009,49,0
"5304",841,37,3,2,65,69,0,12,8,2016,"08/2016",2012,51,0
"5305",844,37,2,3,8,30,0,23,8,2016,"08/2016",2010,18,0
"5306",847,37,1,3,22,23,1,18,8,2016,"08/2016",2014,7,0
"5307",848,37,1,1,23,23,0,20,8,2016,"08/2016",2013,55,0
"5308",848,37,2,4,11,79,1,20,8,2016,"08/2016",2015,49,0
"5309",864,37,1,2,21,25,1,17,9,2016,"09/2016",2008,35,0
"5310",866,37,1,2,13,35,1,21,9,2016,"09/2016",2013,34,0
"5311",874,37,2,2,47,55,1,14,9,2016,"09/2016",2016,51,0
"5312",878,37,2,2,19,20,0,17,9,2016,"09/2016",2010,58,0
"5313",879,37,2,2,17,19,2,21,9,2016,"09/2016",2016,20,0
"5314",911,37,1,1,74,74,0,1,9,2016,"09/2016",2010,37,0
"5315",911,37,2,2,55,81,0,1,9,2016,"09/2016",2011,20,0
"5316",911,37,3,3,2,86,0,1,9,2016,"09/2016",2009,35,0
"5317",911,37,4,2,55,56,1,1,9,2016,"09/2016",2008,18,0
"5318",930,37,1,3,19,24,0,23,9,2016,"09/2016",2012,12,0
"5319",931,37,1,2,23,53,0,21,9,2016,"09/2016",2010,35,0
"5320",947,37,1,2,27,30,0,17,9,2016,"09/2016",2009,37,0
"5321",949,37,2,3,18,60,1,22,9,2016,"09/2016",2010,20,0
"5322",958,37,1,2,27,59,1,3,9,2016,"09/2016",2008,12,0
"5323",981,37,2,2,20,27,1,3,10,2016,"10/2016",2008,35,0
"5324",989,37,1,3,7,29,1,3,10,2016,"10/2016",2013,55,0
"5325",990,37,1,2,42,46,1,14,10,2016,"10/2016",2008,12,0
"5326",993,37,1,3,18,18,1,1,10,2016,"10/2016",2012,49,0
"5327",1015,37,1,1,33,33,0,5,10,2016,"10/2016",2008,37,0
"5328",1015,37,2,2,49,72,0,5,10,2016,"10/2016",2016,7,0
"5329",1021,37,1,2,17,20,1,9,10,2016,"10/2016",2011,55,0
"5330",1038,37,1,3,30,65,0,2,10,2016,"10/2016",2012,12,0
"5331",1047,37,1,1,52,52,0,11,10,2016,"10/2016",2015,7,0
"5332",1047,37,2,2,29,30,1,11,10,2016,"10/2016",2008,35,0
"5333",1050,37,2,2,53,81,1,23,9,2016,"09/2016",2014,49,0
"5334",1064,37,1,2,23,25,0,26,10,2016,"10/2016",2017,49,0
"5335",1067,37,1,1,49,49,1,18,10,2016,"10/2016",2011,12,0
"5336",1067,37,2,3,18,19,0,18,10,2016,"10/2016",2013,63,0
"5337",1075,37,1,3,0,33,0,5,10,2016,"10/2016",2016,37,0
"5338",1076,37,1,1,23,23,0,12,10,2016,"10/2016",2016,7,0
"5339",1076,37,2,1,49,49,1,12,10,2016,"10/2016",2014,35,0
"5340",1077,37,2,2,77,79,1,17,10,2016,"10/2016",2016,49,0
"5341",1086,37,2,1,39,39,0,23,10,2016,"10/2016",2008,37,0
"5342",1086,37,3,1,59,59,0,23,10,2016,"10/2016",2014,49,0
"5343",1086,37,4,2,10,37,0,23,10,2016,"10/2016",2009,12,0
