"","casenum","statenum","vehnum","pnum","age","numfatal","day","month","year","date","modelyear","make","cellphoneuse","dup"
"8934",155,18,1,2,34,1,27,3,2016,"03/2016",2015,37,0,"yes"
"8935",155,18,1,3,8,1,27,3,2016,"03/2016",2015,37,0,"yes"
"8936",155,18,1,4,2,1,27,3,2016,"03/2016",2015,37,0,"yes"
"8937",159,18,1,1,62,0,2,4,2016,"04/2016",2010,49,0,"yes"
"8938",159,18,2,1,57,1,2,4,2016,"04/2016",2011,23,0,"yes"
"8939",161,18,1,1,37,1,27,3,2016,"03/2016",2009,49,0,"no"
"8940",163,18,3,1,21,0,28,3,2016,"03/2016",2015,7,0,"no"
"8941",172,18,2,1,80,1,4,4,2016,"04/2016",2009,12,0,"no"
"8942",173,18,1,1,43,1,7,4,2016,"04/2016",2015,12,0,"no"
"8943",176,18,1,1,18,1,16,3,2016,"03/2016",2008,20,0,"no"
"8944",180,18,1,1,70,1,11,4,2016,"04/2016",2012,20,0,"no"
"8945",181,18,1,1,30,0,15,4,2016,"04/2016",2008,14,0,"yes"
"8946",181,18,1,2,1,0,15,4,2016,"04/2016",2008,14,0,"yes"
"8947",181,18,1,3,20,0,15,4,2016,"04/2016",2008,14,0,"yes"
"8948",188,18,1,1,19,0,6,4,2016,"04/2016",2014,37,0,"yes"
"8949",188,18,1,2,21,0,6,4,2016,"04/2016",2014,37,0,"yes"
"8950",201,18,3,1,31,1,26,3,2016,"03/2016",2015,7,0,"yes"
"8951",201,18,3,2,25,1,26,3,2016,"03/2016",2015,7,0,"yes"
"8952",201,18,3,3,3,1,26,3,2016,"03/2016",2015,7,0,"yes"
"8953",201,18,3,4,3,1,26,3,2016,"03/2016",2015,7,0,"yes"
"8954",201,18,3,5,6,1,26,3,2016,"03/2016",2015,7,0,"yes"
"8955",205,18,1,1,51,0,8,3,2016,"03/2016",2015,7,0,"no"
"8956",208,18,2,1,24,0,17,4,2016,"04/2016",2009,2,0,"no"
"8957",211,18,1,1,21,0,20,4,2016,"04/2016",2013,20,0,"no"
"8958",222,18,1,1,23,1,14,4,2016,"04/2016",2013,6,0,"no"
"8959",223,18,2,1,38,1,19,4,2016,"04/2016",2011,41,0,"no"
"8960",225,18,1,1,16,1,30,4,2016,"04/2016",2009,12,0,"yes"
"8961",225,18,1,2,18,1,30,4,2016,"04/2016",2009,12,0,"yes"
"8962",225,18,1,3,18,1,30,4,2016,"04/2016",2009,12,0,"yes"
"8963",225,18,1,4,17,1,30,4,2016,"04/2016",2009,12,0,"yes"
"8964",227,18,1,1,56,1,21,4,2016,"04/2016",2012,20,0,"no"
"8965",234,18,2,1,31,0,2,5,2016,"05/2016",2014,49,0,"yes"
"8966",234,18,3,1,68,1,2,5,2016,"05/2016",2013,49,0,"yes"
"8967",243,18,1,1,51,0,13,5,2016,"05/2016",2009,20,0,"no"
"8968",246,18,1,1,42,0,13,5,2016,"05/2016",2013,7,0,"no"
"8969",247,18,1,1,20,0,15,5,2016,"05/2016",2011,20,0,"no"
"8970",260,18,2,1,30,0,18,5,2016,"05/2016",2013,20,0,"no"
"8971",273,18,2,1,21,0,22,5,2016,"05/2016",2016,54,0,"yes"
"8972",273,18,3,1,22,1,22,5,2016,"05/2016",2009,32,0,"yes"
"8973",273,18,3,2,25,1,22,5,2016,"05/2016",2009,32,0,"yes"
"8974",274,18,3,1,33,0,19,5,2016,"05/2016",2013,7,0,"no"
"8975",280,18,2,1,26,0,29,5,2016,"05/2016",2014,7,0,"no"
"8976",281,18,1,1,69,0,29,5,2016,"05/2016",2008,12,0,"no"
"8977",282,18,1,1,76,1,27,5,2016,"05/2016",2008,14,0,"no"
"8978",284,18,1,1,82,1,27,5,2016,"05/2016",2015,18,0,"yes"
"8979",284,18,1,2,65,1,27,5,2016,"05/2016",2015,18,0,"yes"
"8980",284,18,1,3,79,1,27,5,2016,"05/2016",2015,18,0,"yes"
"8981",284,18,1,4,88,1,27,5,2016,"05/2016",2015,18,0,"yes"
"8982",284,18,2,1,49,0,27,5,2016,"05/2016",2012,12,0,"yes"
"8983",288,18,1,1,76,1,30,5,2016,"05/2016",2010,7,0,"no"
"8984",290,18,1,1,88,1,4,6,2016,"06/2016",2015,20,0,"no"
"8985",293,18,1,1,55,1,1,6,2016,"06/2016",2015,20,0,"no"
"8986",297,18,2,1,56,0,6,6,2016,"06/2016",2014,20,0,"no"
"8987",298,18,2,1,71,1,4,6,2016,"06/2016",2011,7,0,"no"
"8988",299,18,2,1,31,0,20,3,2016,"03/2016",2010,35,0,"no"
"8989",304,18,1,1,83,1,4,6,2016,"06/2016",2009,59,0,"yes"
"8990",304,18,2,1,81,1,4,6,2016,"06/2016",2014,18,0,"yes"
"8991",310,18,1,1,28,1,9,6,2016,"06/2016",2008,22,0,"no"
"8992",312,18,1,1,71,2,14,6,2016,"06/2016",2010,12,0,"yes"
"8993",312,18,1,2,67,2,14,6,2016,"06/2016",2010,12,0,"yes"
"8994",318,18,1,1,17,1,31,5,2016,"05/2016",2013,67,0,"yes"
"8995",318,18,1,2,17,1,31,5,2016,"05/2016",2013,67,0,"yes"
"8996",318,18,1,3,17,1,31,5,2016,"05/2016",2013,67,0,"yes"
"8997",318,18,1,4,17,1,31,5,2016,"05/2016",2013,67,0,"yes"
"8998",321,18,2,1,18,0,3,6,2016,"06/2016",2015,23,0,"no"
"8999",322,18,1,1,44,1,17,6,2016,"06/2016",2014,41,0,"no"
"9000",323,18,1,1,27,1,19,6,2016,"06/2016",2008,24,0,"no"
"9001",324,18,1,1,32,0,17,6,2016,"06/2016",2010,7,0,"yes"
"9002",324,18,2,1,37,2,17,6,2016,"06/2016",2015,20,0,"yes"
"9003",324,18,2,2,37,2,17,6,2016,"06/2016",2015,20,0,"yes"
"9004",324,18,2,3,15,2,17,6,2016,"06/2016",2015,20,0,"yes"
"9005",324,18,2,4,13,2,17,6,2016,"06/2016",2015,20,0,"yes"
"9006",326,18,1,1,82,1,18,6,2016,"06/2016",2008,20,0,"yes"
"9007",326,18,1,2,85,1,18,6,2016,"06/2016",2008,20,0,"yes"
"9008",332,18,2,1,34,0,3,6,2016,"06/2016",2016,20,0,"no"
"9009",333,18,1,1,63,1,22,6,2016,"06/2016",2015,18,0,"yes"
"9010",333,18,1,2,75,1,22,6,2016,"06/2016",2015,18,0,"yes"
"9011",337,18,1,1,91,1,15,6,2016,"06/2016",2009,18,0,"no"
"9012",344,18,3,1,34,0,24,6,2016,"06/2016",2015,7,0,"yes"
"9013",344,18,3,2,35,0,24,6,2016,"06/2016",2015,7,0,"yes"
"9014",349,18,1,1,20,0,27,6,2016,"06/2016",2010,6,1,"no"
"9015",363,18,1,1,26,1,2,7,2016,"07/2016",2009,37,0,"no"
"9016",369,18,1,1,31,1,4,7,2016,"07/2016",2009,37,0,"no"
"9017",373,18,2,1,22,0,17,6,2016,"06/2016",2010,20,0,"no"
"9018",379,18,1,1,30,0,5,7,2016,"07/2016",2015,42,0,"yes"
"9019",379,18,2,1,51,1,5,7,2016,"07/2016",2015,20,0,"yes"
"9020",379,18,3,1,30,0,5,7,2016,"07/2016",2011,12,0,"yes"
"9021",379,18,4,1,38,0,5,7,2016,"07/2016",2012,12,0,"yes"
"9022",379,18,5,1,52,0,5,7,2016,"07/2016",2016,20,0,"yes"
"9023",381,18,1,1,58,1,12,7,2016,"07/2016",2013,20,0,"yes"
"9024",381,18,1,2,56,1,12,7,2016,"07/2016",2013,20,0,"yes"
"9025",383,18,2,1,47,0,7,7,2016,"07/2016",2013,20,0,"no"
"9026",387,18,1,1,21,1,16,7,2016,"07/2016",2013,20,1,"yes"
"9027",387,18,1,2,19,1,16,7,2016,"07/2016",2013,20,1,"yes"
"9028",388,18,2,1,53,0,17,7,2016,"07/2016",2009,6,0,"no"
"9029",392,18,2,1,50,0,18,7,2016,"07/2016",2009,12,0,"no"
